Date,Open,High,Low,Close,Volume,Adj Close
2017-04-12,204.51,207.6,201.73,202.39,1448766.0,202.39
2017-04-11,203.69,205.32,200.51,205.0,1910102.0,205.0
2017-04-10,209.88,212.49,202.14,203.28,2925350.0,203.28
2017-04-07,212.0,213.15,210.29,210.86,1149928.0,210.86
2017-04-06,209.4,213.15,209.4,212.74,2475040.0,212.74
2017-04-05,208.58,211.52,207.03,209.07,3092914.0,209.07
2017-03-31,217.87,219.01,206.46,209.15,2813098.0,209.15
2017-03-30,220.07,221.7,212.74,219.26,3348724.0,219.26
2017-03-29,221.95,225.45,220.48,221.46,1334054.0,221.46
2017-03-28,223.33,224.15,219.99,222.6,1081616.0,222.6
2017-03-27,223.01,226.35,220.65,223.58,1891879.0,223.58
2017-03-24,226.43,226.43,218.85,222.93,1748130.0,222.93
2017-03-23,218.53,226.59,218.53,221.7,2393492.0,221.7
2017-03-22,220.48,221.05,217.47,218.53,2313247.0,218.53
2017-03-21,221.7,222.76,217.3,222.6,3434214.0,222.6
2017-03-20,223.58,227.82,219.91,222.36,2662174.0,222.36
2017-03-17,220.89,227.74,220.89,223.91,4048310.0,223.91
2017-03-16,220.07,222.28,218.93,220.89,1376136.0,220.89
2017-03-15,221.3,222.36,218.61,220.07,3399759.0,220.07
2017-03-14,221.62,222.68,218.44,222.44,2182044.0,222.44
2017-03-13,213.06,224.56,213.06,220.48,5224113.0,220.48
2017-03-10,214.94,215.26,212.0,212.09,1668549.0,212.09
2017-03-09,214.29,215.67,213.23,214.53,992561.0,214.53
2017-03-08,215.59,219.67,213.55,214.69,2374992.0,214.69
2017-03-07,219.1,219.1,215.43,216.16,1948944.0,216.16
2017-03-06,214.37,220.07,212.98,219.34,3170676.0,219.34
2017-03-03,211.35,215.1,209.97,213.39,1728089.0,213.39
2017-03-02,212.9,215.18,211.35,212.66,2396332.0,212.66
2017-03-01,204.02,215.02,204.02,212.9,8341416.0,212.9
2017-02-28,202.55,204.75,198.72,204.51,3967634.0,204.51
2017-02-27,208.58,208.66,202.14,202.14,2606710.0,202.14
2017-02-24,205.0,209.07,204.26,208.58,2717934.0,208.58
2017-02-23,203.94,205.89,201.33,205.08,2704745.0,205.08
2017-02-22,205.97,205.97,202.79,205.56,1599629.0,205.56
2017-02-21,204.75,206.79,203.77,205.48,2674396.0,205.48
2017-02-20,206.62,207.03,202.88,204.75,2685174.0,204.75
2017-02-17,209.07,210.86,205.97,207.52,2544309.0,207.52
2017-02-16,209.07,210.46,206.38,209.31,1929298.0,209.31
2017-02-15,206.62,209.31,205.24,209.31,3245956.0,209.31
2017-02-14,206.22,207.36,204.02,206.62,1588393.0,206.62
2017-02-13,197.99,206.3,197.25,206.3,3310460.0,206.3
2017-02-10,202.14,205.24,198.88,199.04,3311736.0,199.04
2017-02-09,201.08,201.25,198.07,201.25,2277393.0,201.25
2017-02-08,200.76,201.33,197.99,201.08,1349309.0,201.08
2017-02-07,197.17,201.73,196.76,200.43,3024580.0,200.43
2017-02-06,192.28,198.31,191.95,198.07,2394533.0,198.07
2017-02-03,194.24,194.56,191.71,191.87,1993922.0,191.87
2017-01-26,195.78,196.35,191.63,193.75,2682023.0,193.75
2017-01-25,191.79,197.66,191.79,195.7,2141274.0,195.7
2017-01-24,197.9,199.21,196.44,197.82,1732374.0,197.82
2017-01-23,196.27,199.7,195.62,196.76,1538986.0,196.76
2017-01-20,192.85,198.31,191.55,196.11,4890475.0,196.11
2017-01-19,195.95,196.76,191.71,192.85,1388730.0,192.85
2017-01-18,198.72,201.08,193.99,197.25,2446680.0,197.25
2017-01-17,198.56,200.59,191.63,198.72,2508481.0,198.72
2017-01-16,204.75,207.52,196.35,198.39,1892181.0,198.39
2017-01-13,208.66,209.4,204.67,205.73,777797.0,205.73
2017-01-12,208.09,209.72,206.62,208.66,1450692.0,208.66
2017-01-11,212.0,214.37,206.3,207.85,3020975.0,207.85
2017-01-10,214.78,215.92,211.92,212.0,1108972.0,212.0
2017-01-09,215.35,215.84,212.82,213.15,1503579.0,213.15
2017-01-06,213.8,217.14,213.8,216.32,968412.0,216.32
2017-01-05,216.16,217.14,213.55,216.24,1211784.0,216.24
2017-01-04,216.32,217.55,213.63,216.0,2481094.0,216.0
2017-01-03,220.89,221.3,216.0,216.81,1658484.0,216.81
2016-12-30,221.22,223.99,216.16,220.16,1977703.0,220.16
2016-12-29,218.44,225.78,216.57,221.7,2913640.0,221.7
2016-12-28,217.79,219.59,216.81,218.44,945750.0,218.44
2016-12-27,218.36,220.73,216.41,218.53,1649199.0,218.53
2016-12-26,212.41,219.26,208.09,218.36,1890533.0,218.36
2016-12-23,215.67,217.87,211.19,212.09,1519902.0,212.09
2016-12-22,211.68,219.18,210.94,216.49,2971248.0,216.49
2016-12-21,210.21,212.82,209.72,210.78,1326771.0,210.78
2016-12-20,209.07,210.54,206.46,209.72,1130722.0,209.72
2016-12-19,210.62,213.72,208.25,209.07,1110094.0,209.07
2016-12-16,208.17,212.66,205.24,211.52,2857608.0,211.52
2016-12-15,206.14,210.62,205.24,207.52,4715904.0,207.52
2016-12-14,215.02,215.02,203.85,208.99,3851887.0,208.99
2016-12-13,218.28,220.56,208.09,215.1,2597891.0,215.1
2016-12-12,232.46,233.69,216.98,218.28,3731971.0,218.28
2016-12-09,233.12,234.66,230.43,233.77,1804345.0,233.77
2016-12-08,231.81,233.69,231.08,233.2,1848505.0,233.2
2016-12-07,228.79,231.97,227.16,231.0,2099957.0,231.0
2016-12-06,230.67,231.73,226.84,227.49,1917830.0,227.49
2016-12-05,232.14,234.58,229.2,230.1,2054399.0,230.1
2016-12-02,236.95,238.49,233.85,234.26,2530800.0,234.26
2016-12-01,236.62,238.0,234.42,237.76,2746786.0,237.76
2016-11-30,235.4,238.66,233.52,236.54,2308958.0,236.54
2016-11-29,237.6,238.82,234.83,235.4,2367082.0,235.4
2016-11-28,238.41,240.45,235.81,238.17,2206946.0,238.17
2016-11-25,240.21,240.21,234.5,237.84,2603315.0,237.84
2016-11-24,244.93,245.1,236.54,238.33,5558778.0,238.33
2016-11-23,247.46,248.85,243.63,243.71,2682671.0,243.71
2016-11-22,246.16,247.38,245.34,246.97,1767534.0,246.97
2016-11-21,244.44,246.07,242.81,245.75,1919431.0,245.75
2016-11-18,245.26,246.32,243.87,244.61,1356048.0,244.61
2016-11-17,247.95,249.09,245.1,245.59,1671672.0,245.59
2016-11-16,246.65,249.34,246.65,247.95,2155128.0,247.95
2016-11-15,245.99,247.62,244.53,246.65,1786825.0,246.65
2016-11-14,244.04,248.68,240.45,246.89,4119256.0,246.89
2016-11-11,249.42,249.82,243.3,244.2,4975659.0,244.2
2016-11-10,251.53,251.53,246.16,250.15,2042435.0,250.15
2016-11-09,245.83,249.25,243.71,247.22,1628573.0,247.22
2016-11-08,246.56,249.34,244.12,246.4,1729197.0,246.4
2016-11-07,248.19,249.74,245.99,246.56,1834714.0,246.56
2016-11-04,251.86,252.51,248.76,248.76,1585850.0,248.76
2016-11-03,250.56,255.94,249.25,251.86,2876766.0,251.86
2016-11-02,247.79,252.27,247.79,250.97,2512980.0,250.97
2016-11-01,247.79,251.78,247.79,249.91,2469336.0,249.91
2016-10-31,253.57,253.9,246.16,249.34,2633531.0,249.34
2016-10-28,255.94,259.44,255.45,255.53,1447863.0,255.53
2016-10-27,254.88,259.52,252.84,257.98,2777529.0,257.98
2016-10-26,257.08,258.79,254.06,254.8,1522379.0,254.8
2016-10-25,258.79,258.79,252.68,257.65,2764483.0,257.65
2016-10-24,257.73,259.36,256.51,258.46,2242216.0,258.46
2016-10-21,257.0,259.77,257.0,259.2,1939739.0,259.2
2016-10-20,263.84,263.93,258.38,258.71,2464799.0,258.71
2016-10-19,264.98,267.19,261.32,263.84,2084536.0,263.84
2016-10-18,264.5,267.75,264.09,266.21,1658507.0,266.21
2016-10-17,264.5,266.78,263.27,264.66,957538.0,264.66
2016-10-14,265.56,266.53,260.99,264.82,2451498.0,264.82
2016-10-13,267.35,269.3,265.8,266.78,1870549.0,266.78
2016-10-12,268.16,272.32,265.96,267.35,2626065.0,267.35
2016-10-11,268.98,272.24,265.8,270.53,2350427.0,270.53
2016-10-10,261.64,269.88,261.64,267.67,1638802.0,267.67
2016-09-30,258.79,261.64,257.49,261.64,968377.0,261.64
2016-09-29,257.73,260.75,256.1,258.79,1051609.0,258.79
2016-09-28,259.12,260.42,255.53,257.73,1101875.0,257.73
2016-09-27,260.58,261.56,255.2,259.12,951102.0,259.12
2016-09-26,259.52,262.3,256.18,259.44,1165543.0,259.44
2016-09-23,268.08,269.55,259.85,261.64,2388053.0,261.64
2016-09-22,264.09,268.98,264.09,268.08,1873483.0,268.08
2016-09-21,264.17,266.53,260.83,263.76,1141559.0,263.76
2016-09-20,267.92,268.16,264.01,264.17,1144626.0,264.17
2016-09-19,263.6,269.88,263.52,267.92,2283729.0,267.92
2016-09-14,259.2,263.76,258.79,262.46,1402106.0,262.46
2016-09-13,257.57,263.84,256.26,260.67,2538185.0,260.67
2016-09-12,256.92,259.69,254.96,255.86,2675571.0,255.86
2016-09-09,263.52,266.21,258.63,262.3,3303933.0,262.3
2016-09-08,265.88,267.1,258.38,262.38,4144710.0,262.38
2016-09-07,271.42,276.15,265.72,265.72,3743212.0,265.72
2016-09-06,271.02,273.05,265.15,270.45,2688783.0,270.45
2016-09-05,268.98,272.16,262.3,271.18,3074701.0,271.18
2016-09-02,276.15,276.23,268.25,268.57,3249290.0,268.57
2016-09-01,280.72,282.35,275.99,276.4,2231029.0,276.4
2016-08-31,286.1,286.1,274.85,283.0,3864117.0,283.0
2016-08-30,271.83,285.77,269.06,284.46,6959069.0,284.46
2016-08-29,269.96,276.72,269.79,271.75,2384580.0,271.75
2016-08-26,281.2,281.2,268.98,272.48,4982526.0,272.48
2016-08-25,277.13,283.65,273.71,277.54,4475120.0,277.54
2016-08-24,268.98,286.5,267.51,280.39,6036748.0,280.39
2016-08-23,270.28,276.64,266.7,268.41,2228209.0,268.41
2016-08-22,273.95,281.2,268.98,272.65,8779080.0,272.65
2016-08-19,257.57,272.48,257.57,271.67,6271760.0,271.67
2016-08-18,262.46,262.46,256.18,257.57,3448600.0,257.57
2016-08-17,263.84,265.72,261.97,262.62,2382355.0,262.62
2016-08-16,258.87,264.82,257.08,263.93,3582363.0,263.93
2016-08-15,254.8,261.24,249.42,260.34,4919822.0,260.34
2016-08-12,251.53,255.77,250.56,254.8,2922622.0,254.8
2016-08-11,250.31,255.53,250.23,251.86,3496304.0,251.86
2016-08-10,250.4,254.39,249.99,250.4,2823581.0,250.4
2016-08-09,256.35,256.35,249.42,251.13,5584053.0,251.13
2016-08-08,253.0,256.67,246.97,256.35,3162068.0,256.35
2016-08-05,258.79,260.67,252.76,253.09,2826538.0,253.09
2016-08-04,259.77,262.21,255.94,259.36,2897696.0,259.36
2016-08-03,256.18,266.45,256.18,260.99,5136854.0,260.99
2016-08-02,251.86,259.2,251.13,256.92,3312757.0,256.92
2016-08-01,253.98,260.58,247.05,252.84,6077047.0,252.84
2016-07-29,257.32,268.9,252.68,252.76,7195285.0,252.76
2016-07-28,246.56,266.7,241.27,262.62,12293496.0,262.62
2016-07-27,253.49,259.93,236.29,252.27,10928256.0,252.27
2016-07-26,248.03,253.9,246.56,252.68,6559906.0,252.68
2016-07-25,238.74,252.68,238.09,249.34,11680672.0,249.34
2016-07-22,237.84,244.53,236.38,239.55,3160465.0,239.55
2016-07-21,240.37,244.28,238.09,238.74,3372799.0,238.74
2016-07-20,238.82,243.38,237.11,242.0,4541857.0,242.0
2016-07-19,236.86,238.82,234.42,238.58,3529532.0,238.58
2016-07-18,232.14,238.09,230.1,236.46,4351865.0,236.46
2016-07-15,235.07,235.23,231.89,232.3,2479860.0,232.3
2016-07-14,236.38,237.84,233.93,235.07,2477171.0,235.07
2016-07-13,232.38,236.29,231.0,235.97,5105650.0,235.97
2016-07-12,227.41,232.63,226.59,232.38,4112062.0,232.38
2016-07-11,227.41,231.49,225.13,228.22,5277555.0,228.22
2016-07-08,233.69,233.69,227.41,228.22,6123113.0,228.22
2016-07-07,233.2,237.11,232.22,232.71,3957660.0,232.71
2016-07-06,236.62,237.19,232.3,233.6,3227063.0,233.6
2016-07-05,237.19,238.5,234.83,236.87,4224243.0,236.87
2016-07-04,234.42,239.39,231.89,236.87,4113156.0,236.87
2016-07-01,237.68,238.01,234.09,235.32,2679960.0,235.32
2016-06-30,236.46,238.82,234.91,236.54,2009728.0,236.54
2016-06-29,241.27,241.27,235.72,236.46,3410403.0,236.46
2016-06-28,232.3,240.69,231.57,239.8,6404735.0,239.8
2016-06-27,229.69,235.81,228.63,235.15,3626528.0,235.15
2016-06-24,228.22,232.06,225.37,230.67,3266883.0,230.67
2016-06-23,228.22,231.81,225.13,229.53,2528278.0,229.53
2016-06-22,226.92,230.18,224.23,229.45,2932826.0,229.45
2016-06-21,233.2,236.38,225.78,226.51,4165307.0,226.51
2016-06-20,229.85,234.26,229.85,233.28,1934564.0,233.28
2016-06-17,230.67,238.82,230.67,233.2,3458005.0,233.2
2016-06-16,233.93,236.38,228.31,229.85,3566501.0,229.85
2016-06-15,225.13,235.24,224.23,233.93,4976510.0,233.93
2016-06-14,226.59,232.71,224.96,227.49,4478940.0,227.49
2016-06-13,236.46,238.82,224.23,225.7,4693561.0,225.7
2016-06-08,242.08,242.33,238.01,240.04,2338535.0,240.04
2016-06-07,247.62,247.79,239.23,242.49,4131030.0,242.49
2016-06-06,249.58,252.68,244.69,247.54,4692890.0,247.54
2016-06-03,237.6,252.68,236.54,249.58,9364892.0,249.58
2016-06-02,242.08,243.71,233.12,238.82,5480686.0,238.82
2016-06-01,243.96,246.56,241.43,242.9,2353355.0,242.9
2016-05-31,233.12,244.53,233.12,243.96,4266519.0,243.96
2016-05-30,232.71,235.97,230.91,232.95,2456819.0,232.95
2016-05-27,237.6,239.23,231.32,232.46,3516236.0,232.46
2016-05-26,236.29,238.66,230.75,237.6,3440178.0,237.6
2016-05-25,245.91,248.44,236.38,237.68,4300264.0,237.68
2016-05-24,251.7,252.84,243.3,244.36,3477500.0,244.36
2016-05-23,249.5,255.61,246.16,252.27,4551606.0,252.27
2016-05-20,246.16,252.68,244.77,249.82,3104679.0,249.82
2016-05-19,250.23,258.36,245.44,246.17,3505822.0,246.17
2016-05-18,258.27,259.33,246.41,251.86,4766382.0,251.86
2016-05-17,246.74,263.88,245.76,259.98,8400308.0,259.98
2016-05-16,248.2,250.23,242.11,247.71,2885740.0,247.71
2016-05-13,241.46,249.82,241.13,241.29,3233052.0,241.29
2016-05-12,235.77,243.81,227.48,243.65,3678404.0,243.65
2016-05-11,239.59,244.95,235.28,235.69,4326221.0,235.69
2016-05-10,234.39,242.35,234.39,236.66,3101680.0,236.66
2016-05-09,243.33,246.57,233.5,235.28,4491183.0,235.28
2016-05-06,254.38,257.22,244.38,246.98,4087716.0,246.98
2016-05-05,255.51,262.82,252.75,255.11,5525418.0,255.11
2016-05-04,248.12,258.36,246.17,255.51,5237549.0,255.51
2016-05-03,241.46,246.98,239.75,246.17,2976214.0,246.17
2016-04-29,243.08,248.53,239.75,240.89,2157741.0,240.89
2016-04-28,239.34,246.17,238.78,245.44,2916437.0,245.44
2016-04-27,247.39,251.53,243.73,243.73,3383629.0,243.73
2016-04-26,242.92,250.88,240.08,248.69,4531743.0,248.69
2016-04-25,235.61,244.54,229.92,243.65,5081802.0,243.65
2016-04-22,230.9,237.23,230.9,236.42,2977456.0,236.42
2016-04-21,226.26,238.86,225.05,235.44,6112347.0,235.44
2016-04-20,235.53,238.69,220.98,225.94,6190602.0,225.94
2016-04-19,237.31,239.26,231.95,233.25,2549990.0,233.25
2016-04-18,238.45,241.86,233.98,236.09,5725717.0,236.09
2016-04-15,237.96,238.69,234.06,238.04,4888260.0,238.04
2016-04-14,238.94,240.56,232.93,236.83,3013995.0,236.83
2016-04-13,231.71,240.16,231.71,236.09,6474907.0,236.09
2016-04-12,237.07,237.88,230.25,231.14,5062957.0,231.14
2016-04-11,222.61,235.2,222.61,233.58,6000612.0,233.58
2016-04-08,223.75,225.86,217.33,220.66,3251421.0,220.66
2016-04-07,227.65,232.76,225.53,227.24,5899284.0,227.24
2016-04-06,222.61,229.76,219.6,225.45,5125437.0,225.45
2016-04-05,215.3,223.42,215.3,223.01,4970841.0,223.01
