Date,Open,High,Low,Close,Volume,Adj Close
2017-07-31,176.03,184.14,174.84,177.38,8504257.0,177.38
2017-07-28,160.04,176.66,159.12,175.73,9323186.0,175.73
2017-07-27,156.71,160.76,155.85,160.6,3046159.0,160.6
2017-07-26,158.42,161.66,155.85,156.68,2595595.0,156.68
2017-07-25,162.31,162.51,159.12,159.28,1797721.0,159.28
2017-07-24,160.53,166.21,160.24,161.75,3634290.0,161.75
2017-07-21,158.26,162.71,157.27,161.0,3219278.0,161.0
2017-07-20,157.2,158.92,155.69,158.26,2666692.0,158.26
2017-07-19,155.95,158.59,154.47,157.01,3157925.0,157.01
2017-07-18,154.93,156.08,150.35,155.19,2338733.0,155.19
2017-07-17,160.83,161.49,154.04,154.93,2952985.0,154.93
2017-07-14,159.64,160.83,158.59,160.63,1774848.0,160.63
2017-07-13,159.58,162.05,158.0,159.68,1538828.0,159.68
2017-07-12,159.91,160.9,157.8,159.58,1315215.0,159.58
2017-07-11,159.68,162.15,159.61,159.91,2106724.0,159.91
2017-07-10,157.76,160.11,157.44,159.61,1522219.0,159.61
2017-07-07,160.57,160.9,156.48,158.26,3036377.0,158.26
2017-07-06,162.38,162.78,159.84,160.24,2806941.0,160.24
2017-07-05,161.69,163.04,160.47,162.48,2105631.0,162.48
2017-07-04,164.46,165.08,158.95,161.46,2843496.0,161.46
2017-07-03,167.89,168.74,163.6,164.52,1928291.0,164.52
2017-06-30,167.52,169.04,166.83,167.99,1179708.0,167.99
2017-06-29,168.18,169.34,167.16,168.78,1350931.0,168.78
2017-06-28,170.54,171.03,166.79,168.03,2578112.0,168.03
2017-06-27,170.44,172.0,167.67,170.28,2585069.0,170.28
2017-06-26,163.56,171.25,163.56,170.76,4638725.0,170.76
2017-06-23,162.91,164.21,160.76,164.02,1827177.0,164.02
2017-06-22,165.65,165.65,162.88,162.94,2928875.0,162.94
2017-06-21,161.38,165.88,160.34,165.88,2839171.0,165.88
2017-06-20,162.94,163.5,159.88,161.05,2000811.0,161.05
2017-06-19,161.74,163.27,160.66,162.55,2331590.0,162.55
2017-06-16,162.39,163.59,160.34,161.05,2042827.0,161.05
2017-06-15,167.83,167.83,160.24,163.92,2372724.0,163.92
2017-06-14,167.21,171.06,165.09,166.69,2101882.0,166.69
2017-06-13,167.51,169.79,164.34,167.83,1611176.0,167.83
2017-06-12,166.01,172.07,165.03,167.9,3400049.0,167.9
2017-06-09,166.37,170.96,164.7,165.19,3699412.0,165.19
2017-06-08,163.17,167.83,163.17,165.06,2928589.0,165.06
2017-06-07,154.21,165.55,153.49,163.66,4292634.0,163.66
2017-06-06,150.89,154.34,149.91,154.21,1568227.0,154.21
2017-06-05,153.07,153.82,149.81,150.4,2570270.0,150.4
2017-06-02,153.85,155.02,150.85,153.07,1294257.0,153.07
2017-06-01,153.17,155.38,153.13,153.85,1656721.0,153.85
2017-05-31,156.07,157.7,152.51,154.47,2704101.0,154.47
2017-05-26,155.9,158.06,155.45,156.07,2808025.0,156.07
2017-05-25,158.32,158.32,152.87,154.44,3478959.0,154.44
2017-05-24,160.27,160.27,150.2,158.32,1561120.0,158.32
2017-05-23,156.78,164.34,156.78,160.43,3020932.0,160.43
2017-05-22,160.5,161.02,156.75,157.96,1543309.0,157.96
2017-05-19,160.5,163.59,159.16,160.21,1498337.0,160.21
2017-05-18,159.03,162.75,158.61,160.56,1742774.0,160.56
2017-05-17,162.36,162.68,157.99,159.16,2625298.0,159.16
2017-05-16,154.15,162.13,154.15,162.13,4035671.0,162.13
2017-05-15,150.07,156.49,149.45,155.94,2456911.0,155.94
2017-05-12,150.62,152.84,143.98,150.23,3540906.0,150.23
2017-05-11,150.07,151.96,148.93,151.96,1660801.0,151.96
2017-05-10,151.28,154.34,149.94,150.72,1744295.0,150.72
2017-05-09,149.55,151.15,148.44,150.98,2348787.0,150.98
2017-05-08,152.84,154.15,149.06,149.42,3195802.0,149.42
2017-05-05,158.94,159.2,151.54,152.84,3271161.0,152.84
2017-05-04,158.97,160.34,157.73,158.9,1658538.0,158.9
2017-05-03,157.37,160.96,157.37,159.75,1487124.0,159.75
2017-05-02,161.25,162.59,157.34,158.06,3228749.0,158.06
2017-04-28,167.83,172.0,159.69,161.41,5663136.0,161.41
2017-04-27,169.33,172.0,164.21,170.67,2312738.0,170.67
2017-04-26,175.33,179.27,168.32,169.17,5122344.0,169.17
2017-04-25,169.56,175.95,169.33,175.43,3040923.0,175.43
2017-04-24,166.85,172.26,162.94,169.46,2533950.0,169.46
2017-04-21,177.28,177.61,169.14,170.37,2841354.0,170.37
2017-04-20,172.72,181.78,171.16,175.98,5792447.0,175.98
2017-04-19,172.98,176.63,170.31,172.39,2829839.0,172.39
2017-04-18,167.18,174.51,165.06,173.44,4327176.0,173.44
2017-04-17,164.25,169.07,164.25,166.46,1480338.0,166.46
2017-04-14,168.94,170.08,164.12,164.48,1169917.0,164.48
2017-04-13,169.53,172.33,166.4,168.88,1637256.0,168.88
2017-04-12,162.29,170.93,160.5,169.53,3245295.0,169.53
2017-04-11,161.8,165.55,156.43,163.6,2308975.0,163.6
2017-04-10,166.24,166.24,161.93,161.97,1952669.0,161.97
2017-04-07,168.65,169.07,166.46,166.5,1704605.0,166.5
2017-04-06,167.38,168.61,165.71,168.61,1342934.0,168.61
2017-04-05,164.57,170.67,163.6,167.34,2527345.0,167.34
2017-03-31,166.2,168.45,164.74,165.88,2248794.0,165.88
2017-03-30,171.06,171.06,164.44,168.22,3376026.0,168.22
2017-03-29,170.44,172.04,168.94,171.25,2496918.0,171.25
2017-03-28,169.95,170.83,168.0,169.46,1950123.0,169.46
2017-03-27,174.09,174.41,168.81,170.11,4353130.0,170.11
2017-03-24,176.6,183.8,172.85,175.26,4872920.0,175.26
2017-03-23,178.42,179.56,174.02,177.77,3356556.0,177.77
2017-03-22,176.96,179.86,174.84,178.75,4219016.0,178.75
2017-03-21,172.07,178.59,170.44,177.71,4948652.0,177.71
2017-03-20,168.35,170.5,167.54,170.5,1684488.0,170.5
2017-03-17,168.81,171.84,167.18,168.16,3135503.0,168.16
2017-03-16,171.35,173.5,167.41,168.81,3102870.0,168.81
2017-03-15,171.97,173.86,169.17,171.25,2670688.0,171.25
2017-03-14,177.19,178.29,170.63,171.74,3588789.0,171.74
2017-03-13,175.72,180.15,174.48,177.51,2544841.0,177.51
2017-03-10,174.02,178.85,173.14,176.08,2302979.0,176.08
2017-03-09,177.74,177.77,171.16,174.71,2135794.0,174.71
2017-03-08,172.82,180.48,172.3,177.12,2092243.0,177.12
2017-03-07,169.23,176.99,168.35,174.58,3108879.0,174.58
2017-03-06,169.46,171.19,165.71,170.18,2330547.0,170.18
2017-03-03,166.2,171.65,165.35,169.49,3966875.0,169.49
2017-03-02,166.2,167.8,164.67,167.21,2438155.0,167.21
2017-03-01,166.2,172.92,166.2,166.59,3261428.0,166.59
2017-02-28,165.97,167.44,165.16,166.99,2209678.0,166.99
2017-02-27,169.82,171.71,164.12,165.16,4511486.0,165.16
2017-02-24,171.38,172.72,169.53,172.07,2476806.0,172.07
2017-02-23,170.28,177.54,170.28,172.98,5495717.0,172.98
2017-02-22,169.95,176.04,165.09,170.47,4776570.0,170.47
2017-02-21,167.6,170.93,164.9,168.48,3698976.0,168.48
2017-02-20,159.49,172.3,159.49,167.67,8362607.0,167.67
2017-02-17,153.23,161.8,153.23,159.2,4937533.0,159.2
2017-02-16,154.57,155.19,153.1,154.15,1210443.0,154.15
2017-02-15,156.72,158.97,153.66,154.57,1515522.0,154.57
2017-02-14,156.1,156.65,154.41,155.97,1476553.0,155.97
2017-02-13,153.1,159.33,152.22,156.43,4437012.0,156.43
2017-02-10,149.91,154.89,149.91,152.71,4028233.0,152.71
2017-02-09,148.12,150.14,147.66,149.88,1794399.0,149.88
2017-02-08,146.58,148.12,145.25,147.95,1086524.0,147.95
2017-02-07,147.3,148.25,146.32,146.65,927054.0,146.65
2017-02-06,146.65,147.37,145.48,146.81,1054701.0,146.81
2017-02-03,147.43,147.43,146.42,146.81,520922.0,146.81
2017-01-26,146.52,147.3,146.03,146.42,509227.0,146.42
2017-01-25,147.37,147.37,145.15,146.23,691413.0,146.23
2017-01-24,148.02,148.6,146.65,147.37,1053584.0,147.37
2017-01-23,146.97,150.1,146.81,148.02,1412575.0,148.02
2017-01-20,146.65,147.92,146.0,146.65,1192966.0,146.65
2017-01-19,149.26,149.26,146.16,146.94,1066657.0,146.94
2017-01-18,146.42,149.78,146.42,149.32,1158033.0,149.32
2017-01-17,145.25,147.63,143.39,146.42,660812.0,146.42
2017-01-16,145.61,147.24,140.29,145.28,1129760.0,145.28
2017-01-13,147.95,149.09,145.35,145.44,975320.0,145.44
2017-01-12,151.7,151.7,147.89,147.92,769205.0,147.92
2017-01-11,154.24,154.24,149.65,150.89,1218613.0,150.89
2017-01-10,153.0,156.43,152.22,154.05,1472552.0,154.05
2017-01-09,153.33,153.98,151.54,153.04,1032590.0,153.04
2017-01-06,152.78,156.43,152.22,153.82,2463379.0,153.82
2017-01-05,152.55,154.21,152.22,153.07,1778805.0,153.07
2017-01-04,148.28,154.5,148.28,153.1,2878651.0,153.1
2017-01-03,148.28,149.52,147.1,149.0,1816168.0,149.0
2016-12-30,145.05,149.26,144.86,148.28,2517795.0,148.28
2016-12-29,145.35,145.77,143.55,145.41,1063709.0,145.41
2016-12-28,146.26,147.14,143.59,145.09,1190960.0,145.09
2016-12-27,144.96,147.63,144.69,146.55,1685252.0,146.55
2016-12-26,145.9,145.9,141.76,144.66,1964377.0,144.66
2016-12-23,143.55,152.51,143.55,145.84,2831975.0,145.84
2016-12-22,147.69,148.57,143.42,145.18,2636351.0,145.18
2016-12-21,149.84,150.53,146.65,147.63,2499738.0,147.63
2016-12-20,152.12,152.12,149.32,149.75,1349881.0,149.75
2016-12-19,149.32,153.04,149.32,152.12,2211686.0,152.12
2016-12-16,149.91,152.51,149.03,149.32,1729220.0,149.32
2016-12-15,153.49,154.34,148.8,150.62,3035929.0,150.62
2016-12-14,153.66,157.73,151.8,153.07,2890152.0,153.07
2016-12-13,149.26,155.94,148.64,154.18,2543651.0,154.18
2016-12-12,156.72,158.97,149.91,150.4,3195558.0,150.4
2016-12-09,155.94,158.74,154.99,156.59,2728459.0,156.59
2016-12-08,154.37,159.69,153.04,156.49,3570822.0,156.49
2016-12-07,153.88,154.86,153.07,153.72,1364311.0,153.72
2016-12-06,151.63,153.85,151.18,153.85,2400752.0,153.85
2016-12-05,152.48,154.67,150.59,152.78,1300524.0,152.78
2016-12-02,152.19,154.47,151.54,151.73,1262315.0,151.73
2016-12-01,151.7,154.8,151.57,153.07,2247791.0,153.07
2016-11-30,156.46,156.72,149.97,152.19,4364953.0,152.19
2016-11-29,156.62,161.31,154.31,157.79,5580513.0,157.79
2016-11-28,161.25,161.64,157.08,157.08,3290119.0,157.08
2016-11-25,160.63,161.38,156.3,159.65,2756060.0,159.65
2016-11-24,159.75,160.66,157.57,160.3,3458413.0,160.3
2016-11-23,157.08,159.69,157.08,159.52,3423787.0,159.52
2016-11-22,155.77,156.91,154.86,156.52,2237974.0,156.52
2016-11-21,155.58,156.91,154.18,155.48,3169734.0,155.48
2016-11-18,157.5,158.02,154.8,156.2,2869601.0,156.2
2016-11-17,160.66,161.71,157.86,158.38,2653150.0,158.38
2016-11-16,162.65,162.88,159.69,161.97,3172798.0,161.97
2016-11-15,160.34,165.06,156.65,163.89,4673191.0,163.89
2016-11-14,159.26,161.44,157.4,159.2,3192760.0,159.2
2016-11-11,160.92,162.78,156.39,159.03,3600810.0,159.03
2016-11-10,159.65,162.55,158.68,160.89,3797989.0,160.89
2016-11-09,159.81,159.98,156.43,158.38,3653870.0,158.38
2016-11-08,153.26,161.48,152.68,159.85,5508512.0,159.85
2016-11-07,154.08,155.64,151.54,152.51,3154549.0,152.51
2016-11-04,156.13,157.08,151.24,152.81,2991703.0,152.81
2016-11-03,155.77,158.22,155.06,155.25,2592249.0,155.25
2016-11-02,160.3,160.3,155.84,156.46,3028685.0,156.46
2016-11-01,157.6,160.92,155.38,160.63,4320806.0,160.63
2016-10-31,156.43,160.11,155.38,157.47,2523925.0,157.47
2016-10-28,161.31,161.31,156.78,157.44,3316281.0,157.44
2016-10-27,160.08,161.9,156.29,159.98,3711110.0,159.98
2016-10-26,158.54,167.83,158.15,159.85,8554675.0,159.85
2016-10-25,149.19,163.43,148.64,160.53,9739464.0,160.53
2016-10-24,148.34,150.4,146.97,149.75,2557191.0,149.75
2016-10-21,151.57,151.57,146.65,147.89,2896806.0,147.89
2016-10-20,151.54,153.82,150.36,151.54,3118550.0,151.54
2016-10-19,148.18,152.78,145.61,152.51,7169307.0,152.51
2016-10-18,141.24,148.02,140.82,147.85,5470441.0,147.85
2016-10-17,140.03,143.42,139.74,141.27,2443715.0,141.27
2016-10-14,141.47,141.47,139.19,140.91,1333023.0,140.91
2016-10-13,141.53,142.25,139.09,141.47,2089851.0,141.47
2016-10-12,141.76,144.04,140.49,141.53,2743193.0,141.53
2016-10-11,140.33,143.26,140.2,141.79,2863015.0,141.79
2016-10-10,140.07,141.66,138.83,141.11,3151584.0,141.11
2016-09-30,132.12,141.44,132.12,139.64,3903107.0,139.64
2016-09-29,131.79,135.11,131.5,133.12,2226992.0,133.12
2016-09-28,133.52,133.52,131.33,131.72,728241.0,131.72
2016-09-27,130.32,132.83,130.32,132.25,1671887.0,132.25
2016-09-26,135.57,135.9,129.41,130.88,2751564.0,130.88
2016-09-23,137.46,138.11,136.51,136.71,1372857.0,136.71
2016-09-22,136.84,138.7,136.25,137.62,2550462.0,137.62
2016-09-21,135.31,136.42,135.21,136.06,1135531.0,136.06
2016-09-20,136.61,137.13,135.21,135.47,1116500.0,135.47
2016-09-19,134.33,137.1,134.26,136.55,1573484.0,136.55
2016-09-14,135.5,135.83,133.61,134.92,1542255.0,134.92
2016-09-13,133.61,136.48,132.31,136.22,2917496.0,136.22
2016-09-12,136.55,136.81,131.5,133.12,3997493.0,133.12
2016-09-09,141.63,141.7,139.19,139.35,1984789.0,139.35
2016-09-08,139.61,141.63,139.35,140.78,3265255.0,140.78
2016-09-07,139.81,140.69,137.91,139.64,4133663.0,139.64
2016-09-06,137.49,140.0,135.24,139.94,2891274.0,139.94
2016-09-05,136.78,137.91,135.7,136.87,2219012.0,136.87
2016-09-02,139.45,140.1,135.44,136.38,3872172.0,136.38
2016-09-01,142.35,142.67,139.48,139.77,2513369.0,139.77
2016-08-31,140.49,143.81,140.49,142.35,2582492.0,142.35
2016-08-30,140.29,141.47,139.97,140.49,1715860.0,140.49
2016-08-29,141.86,143.65,139.58,140.43,3998578.0,140.43
2016-08-26,143.39,143.91,142.09,142.51,1518104.0,142.51
2016-08-25,142.41,143.72,140.62,143.39,1946620.0,143.39
2016-08-24,144.5,144.69,142.02,143.19,2309069.0,143.19
2016-08-23,145.02,146.52,142.38,143.85,2623269.0,143.85
2016-08-22,146.65,148.64,144.63,145.93,2454063.0,145.93
2016-08-19,145.9,148.28,145.9,146.52,1987689.0,146.52
2016-08-18,148.31,149.71,146.49,146.97,3305700.0,146.97
2016-08-17,149.52,153.3,148.31,149.71,4068875.0,149.71
2016-08-16,150.27,152.25,146.65,148.08,4634081.0,148.08
2016-08-15,145.02,151.21,143.42,149.19,4440521.0,149.19
2016-08-12,143.46,145.31,141.3,144.53,2843985.0,144.53
2016-08-11,146.29,148.21,143.52,144.01,3634671.0,144.01
2016-08-10,144.73,148.41,144.73,146.29,3747558.0,146.29
2016-08-09,142.41,147.59,141.76,146.19,4623407.0,146.19
2016-08-08,138.47,143.88,136.87,143.59,4611051.0,143.59
2016-08-05,139.51,140.78,137.88,138.08,3255315.0,138.08
2016-08-04,139.9,140.46,137.59,140.1,3759214.0,140.1
2016-08-03,141.01,142.54,139.15,139.45,3024624.0,139.45
2016-08-02,138.53,141.53,137.52,141.11,3384187.0,141.11
2016-08-01,147.63,147.63,136.94,139.09,5571246.0,139.09
2016-07-29,152.94,152.94,148.34,148.34,3446133.0,148.34
2016-07-28,146.68,151.54,146.32,150.49,4595396.0,150.49
2016-07-27,154.11,154.11,144.04,147.63,6025342.0,147.63
2016-07-26,151.21,154.11,149.71,153.69,4489446.0,153.69
2016-07-25,147.63,151.21,147.63,151.11,3668197.0,151.11
2016-07-22,151.08,152.12,148.34,148.8,4604677.0,148.8
2016-07-21,151.11,153.17,150.07,150.95,5212958.0,150.95
2016-07-20,150.27,152.71,150.23,151.15,3927307.0,151.15
2016-07-19,157.04,157.4,148.96,150.3,9619473.0,150.3
2016-07-18,159.65,159.68,156.59,157.01,3722067.0,157.01
2016-07-15,160.99,162.26,157.83,159.94,4263663.0,159.94
2016-07-14,162.62,163.92,159.36,161.44,4767188.0,161.44
2016-07-13,166.46,166.56,159.49,162.59,7217127.0,162.59
2016-07-12,165.55,176.47,164.74,167.9,8701515.0,167.9
2016-07-11,158.02,173.89,156.59,167.83,9923610.0,167.83
2016-07-08,159.19,159.68,154.47,158.22,5507409.0,158.22
2016-07-07,163.92,165.42,159.68,160.34,6444732.0,160.34
2016-07-06,155.45,166.17,154.8,165.88,8724235.0,165.88
2016-07-05,155.12,157.57,153.82,155.55,6026271.0,155.55
2016-07-04,153.04,156.59,151.21,155.09,3971074.0,155.09
2016-07-01,156.65,156.65,153.2,153.88,2744926.0,153.88
2016-06-30,155.87,162.94,155.87,156.26,4291475.0,156.26
2016-06-29,156.75,157.01,154.5,155.87,2919387.0,155.87
2016-06-28,157.4,158.06,154.8,157.08,4014711.0,157.08
2016-06-27,152.51,160.99,152.51,159.0,4177547.0,159.0
2016-06-24,151.23,156.1,147.97,153.11,3451248.0,153.11
2016-06-23,156.5,157.89,150.41,152.56,3711164.0,152.56
2016-06-22,153.5,158.71,151.23,157.08,4725501.0,157.08
2016-06-21,155.46,156.72,151.72,153.18,3858716.0,153.18
2016-06-20,159.46,159.52,152.14,155.75,8197511.0,155.75
2016-06-17,161.18,167.16,159.81,161.7,3665961.0,161.7
2016-06-16,160.66,168.43,158.45,161.63,4763311.0,161.63
2016-06-15,155.78,163.59,155.13,161.7,5749217.0,161.7
2016-06-14,146.35,159.16,144.53,159.1,4962982.0,159.1
2016-06-13,145.6,152.07,143.36,147.29,3156834.0,147.29
2016-06-08,149.93,149.93,143.94,145.86,2881643.0,145.86
2016-06-07,149.11,152.85,147.62,149.5,3742970.0,149.5
2016-06-06,149.67,151.13,146.35,149.57,3190741.0,149.57
2016-06-03,140.75,154.97,140.66,151.23,7479449.0,151.23
2016-06-02,137.44,143.16,136.79,141.15,3682492.0,141.15
2016-06-01,139.36,141.47,136.79,137.44,3419388.0,137.44
2016-05-31,133.93,139.45,132.85,138.67,2839379.0,138.67
2016-05-30,132.53,134.93,131.06,134.06,2180111.0,134.06
2016-05-27,129.44,135.49,128.79,133.41,4266899.0,133.41
2016-05-26,127.84,129.79,125.37,128.98,1842541.0,128.98
2016-05-25,130.54,130.93,127.75,128.33,2087965.0,128.33
2016-05-24,134.48,134.48,128.56,129.34,2443466.0,129.34
2016-05-23,132.04,135.26,130.58,134.38,2766519.0,134.38
2016-05-20,130.74,134.97,129.18,133.28,2768957.0,133.28
2016-05-19,131.19,134.8,127.23,131.06,2712686.0,131.06
2016-05-18,136.98,137.73,127.36,132.2,3570716.0,132.2
2016-05-17,143.75,144.53,135.94,137.11,3231633.0,137.11
2016-05-16,138.87,142.77,133.34,142.77,4353017.0,142.77
2016-05-13,136.3,145.21,135.23,138.87,5274308.0,138.87
2016-05-12,134.45,140.3,128.49,138.12,4111174.0,138.12
2016-05-11,133.34,143.68,133.28,137.01,6576862.0,137.01
2016-05-10,129.76,135.94,127.16,133.18,7536809.0,133.18
2016-05-09,133.01,134.93,129.15,130.77,4564122.0,130.77
2016-05-06,137.24,138.84,130.41,133.01,4296248.0,133.01
2016-05-05,139.19,140.43,134.19,138.61,4461298.0,138.61
2016-05-04,139.19,146.35,136.95,137.89,6515201.0,137.89
2016-05-03,126.25,140.95,126.02,139.75,6459702.0,139.75
2016-04-29,125.53,130.71,124.82,128.14,3955550.0,128.14
2016-04-28,123.91,124.82,121.5,123.42,1856568.0,123.42
2016-04-27,124.56,125.05,120.33,123.36,2255578.0,123.36
2016-04-26,118.93,125.7,118.93,124.82,5997161.0,124.82
2016-04-25,116.43,120.66,115.78,119.62,2924503.0,119.62
2016-04-22,111.88,117.73,110.58,116.85,2595322.0,116.85
2016-04-21,113.18,115.84,112.2,112.53,2022548.0,112.53
2016-04-20,118.7,118.7,109.05,113.83,2098344.0,113.83
2016-04-19,117.86,118.06,112.79,117.53,2183154.0,117.53
2016-04-18,121.14,121.14,115.06,117.86,2591402.0,117.86
2016-04-15,122.09,123.91,120.4,121.28,1377033.0,121.28
2016-04-14,119.68,121.92,118.64,121.5,2789029.0,121.5
2016-04-13,118.74,122.15,118.31,118.54,2609112.0,118.54
2016-04-12,119.68,120.36,117.76,119.36,1506367.0,119.36
