date,open,high,close,low,volume,amount
2017-06-05,101.04,101.56,100.48,99.15,78000274.0,3468933930.0
2017-06-02,103.22,104.3,101.13,100.39,82633357.0,3734938417.0
2017-06-01,102.12,103.47,103.4,101.0,77236116.0,3513398064.0
2017-05-31,101.22,106.01,101.38,100.81,100997789.0,4624877831.0
2017-05-26,102.12,103.13,101.62,100.91,78361301.0,3547666748.0
2017-05-25,96.72,102.48,102.32,96.61,138989996.0,6178137404.0
2017-05-24,96.72,97.94,96.79,94.41,81351957.0,3491155434.0
2017-05-23,96.72,99.38,97.1,96.38,106099037.0,4628619016.0
2017-05-22,92.29,96.77,96.36,92.29,102557092.0,4349844018.0
2017-05-19,91.3,92.97,92.25,91.3,42046764.0,1727706874.0
2017-05-18,90.11,92.4,91.37,90.11,58167880.0,2368295170.0
2017-05-17,92.22,92.43,90.92,90.4,77910638.0,3156764513.0
2017-05-16,92.0,92.9,92.43,91.5,62986281.0,2582208680.0
2017-05-15,92.72,94.38,92.0,91.37,71622420.0,2960377186.0
2017-05-12,89.3,92.9,92.11,89.3,120017119.0,4897614123.0
2017-05-11,89.52,90.18,89.46,88.98,82779446.0,3296766911.0
2017-05-10,85.54,90.09,89.61,85.5,158920371.0,6249692993.0
2017-05-09,84.82,85.66,85.45,84.82,59518293.0,2258188097.0
2017-05-08,83.81,85.75,85.0,83.77,95293243.0,3609995304.0
2017-05-05,84.8,85.16,83.81,83.68,62397960.0,2337681712.0
2017-05-04,85.36,85.7,85.07,84.87,54857355.0,2080732893.0
2017-05-03,85.36,86.11,85.47,85.07,50538386.0,1920918772.0
2017-05-02,85.03,86.33,85.27,85.03,61932539.0,2359210184.0
2017-04-28,85.25,85.63,85.39,84.6,67866387.0,2568647819.0
2017-04-27,84.33,86.06,85.07,84.22,125005458.0,4732657328.0
2017-04-26,82.26,85.3,84.37,82.03,160935910.0,6010681228.0
2017-04-25,81.36,82.24,82.06,81.25,61281318.0,2230735125.0
2017-04-24,81.18,81.56,81.36,80.95,54992292.0,1989033149.0
2017-04-21,80.55,81.56,81.18,80.19,52520305.0,1897448393.0
2017-04-20,80.21,80.77,80.53,79.99,41604810.0,1486331412.0
2017-04-19,80.26,80.64,79.87,79.78,48705008.0,1734152448.0
2017-04-18,80.98,81.18,80.3,80.23,35523028.0,1274754660.0
2017-04-17,80.55,81.13,81.02,80.23,37660299.0,1351965562.0
2017-04-14,80.75,81.07,80.73,80.21,37091529.0,1329735399.0
2017-04-13,80.53,81.18,80.75,80.53,38759046.0,1393274811.0
2017-04-12,81.36,81.7,81.0,78.5,66507762.0,2390144179.0
2017-04-11,81.99,82.33,81.4,80.62,63322577.0,2289209326.0
2017-04-10,82.24,82.57,81.99,81.83,48441796.0,1768312458.0
2017-04-07,83.09,83.25,82.33,82.24,64760921.0,2376814017.0
2017-04-06,83.47,83.52,83.14,82.73,52331352.0,1932690704.0
2017-04-05,83.45,83.9,83.45,83.2,61349985.0,2276342315.0
2017-03-31,82.51,83.54,83.25,82.28,63799619.0,2355407321.0
2017-03-30,82.57,82.75,82.66,81.88,49288130.0,1804688804.0
2017-03-29,82.98,83.32,82.73,82.53,52522665.0,1933615709.0
2017-03-28,82.71,83.16,82.62,82.35,52334690.0,1923728610.0
2017-03-27,82.12,83.86,82.64,82.1,122860195.0,4533273391.0
2017-03-24,82.44,83.47,82.21,81.43,94401638.0,3453351568.0
2017-03-23,81.38,83.07,82.26,81.29,120905943.0,4423299981.0
2017-03-22,81.18,81.49,80.98,80.55,52790683.0,1900860425.0
2017-03-21,81.04,81.63,81.58,80.68,97008407.0,3497702318.0
2017-03-20,80.44,80.89,80.59,80.21,42458939.0,1518417732.0
2017-03-17,81.25,81.47,80.41,80.12,54262154.0,1951604325.0
2017-03-16,81.2,81.52,81.13,80.91,39164100.0,1412921473.0
2017-03-15,80.71,80.98,80.89,80.44,26872050.0,964386172.0
2017-03-14,80.95,81.27,80.84,80.55,27696420.0,995908965.0
2017-03-13,80.08,81.07,80.91,79.99,35999002.0,1291416185.0
2017-03-10,80.32,80.46,80.08,80.03,20744676.0,739538476.0
2017-03-09,80.46,80.53,80.48,79.85,37796652.0,1347204348.0
2017-03-08,80.75,80.8,80.57,80.46,22285684.0,798679796.0
2017-03-07,80.59,80.91,80.89,80.53,23721119.0,851204570.0
2017-03-06,80.55,80.84,80.59,80.41,28671714.0,1027741367.0
2017-03-03,80.53,80.84,80.64,80.32,25135446.0,900105329.0
2017-03-02,81.74,81.74,80.66,80.62,46565680.0,1677956501.0
2017-03-01,81.56,81.7,81.34,81.27,35508177.0,1286566444.0
2017-02-28,81.7,81.97,81.49,81.4,26846910.0,973920023.0
2017-02-27,82.12,82.42,81.7,81.45,40140682.0,1461978561.0
2017-02-24,82.17,82.26,82.24,81.79,25683349.0,936256080.0
2017-02-23,82.71,82.98,82.15,81.97,45952080.0,1681434618.0
2017-02-22,82.96,83.05,82.82,82.48,38041992.0,1400124080.0
2017-02-21,82.84,83.63,82.71,82.55,54833169.0,2024707040.0
2017-02-20,81.67,82.98,82.82,81.54,74144223.0,2715553500.0
2017-02-17,81.79,82.46,81.56,81.43,52550389.0,1915834762.0
2017-02-16,81.92,81.94,81.65,81.4,34781714.0,1261768664.0
2017-02-15,81.58,82.06,81.7,81.45,67285226.0,2442350202.0
2017-02-14,81.88,81.88,81.2,80.86,49092275.0,1774534248.0
2017-02-13,81.63,81.9,81.67,81.36,69354090.0,2517882533.0
2017-02-10,81.45,81.74,81.43,81.2,39921900.0,1444897061.0
2017-02-09,81.13,81.81,81.22,80.98,52756885.0,1908930707.0
2017-02-08,81.07,81.16,81.02,80.3,39628863.0,1425349443.0
2017-02-07,80.98,81.52,81.11,80.8,48618000.0,1754121737.0
2017-02-06,80.39,81.04,80.84,79.92,64891420.0,2322670718.0
2017-02-03,82.1,82.1,80.12,80.08,48926754.0,1754524970.0
2017-01-26,81.99,82.78,82.12,81.97,27720542.0,1014531003.0
2017-01-25,81.43,81.99,81.94,81.18,35892232.0,1301946746.0
2017-01-24,81.43,81.72,81.38,81.2,26866560.0,973085798.0
2017-01-23,81.56,81.92,81.43,81.07,39800128.0,1440993193.0
2017-01-20,81.09,81.61,81.56,81.0,26033277.0,940875013.0
2017-01-19,81.27,81.81,81.09,80.8,19962834.0,721764754.0
2017-01-18,81.13,81.97,81.45,81.11,26686911.0,968675234.0
2017-01-17,81.13,81.74,80.93,80.73,34949314.0,1261227196.0
2017-01-16,79.99,81.61,81.4,79.2,112917227.0,4058898504.0
2017-01-13,79.25,80.75,79.99,79.16,33073897.0,1177624289.0
2017-01-12,79.4,79.67,79.2,79.06,18718703.0,660770328.0
2017-01-11,79.29,79.69,79.25,78.95,20996349.0,740408787.0
2017-01-10,79.72,79.83,79.25,79.18,20535090.0,725447485.0
2017-01-09,79.78,79.97,79.67,79.33,27061697.0,958713466.0
2017-01-06,80.37,80.73,79.72,79.52,36286227.0,1290794307.0
2017-01-05,80.37,80.84,80.37,80.26,28691033.0,1027949508.0
2017-01-04,80.28,80.5,80.19,79.88,25257405.0,900817691.0
2017-01-03,79.49,81.0,80.26,79.45,29697799.0,1062134997.0
2016-12-30,79.33,79.74,79.69,78.97,27076331.0,955339321.0
2016-12-29,79.06,79.38,79.02,78.8,29042037.0,1021548130.0
2016-12-28,79.18,79.45,79.38,78.7,38631869.0,1356675449.0
2016-12-27,78.73,79.49,79.31,78.68,21780273.0,767053567.0
2016-12-26,77.72,79.09,79.0,77.27,35131252.0,1222688981.0
2016-12-23,78.03,78.21,78.12,77.38,30192121.0,1045239275.0
2016-12-22,77.96,78.57,78.21,77.38,29500931.0,1022385359.0
2016-12-21,78.39,78.84,78.14,77.85,37625980.0,1311462976.0
2016-12-20,79.67,79.74,77.96,77.49,62695062.0,2184834561.0
2016-12-19,79.81,80.08,79.63,79.42,29559617.0,1047994448.0
2016-12-16,79.76,80.46,79.81,79.63,34099443.0,1212632676.0
2016-12-15,82.73,82.98,80.08,79.69,78608340.0,2830157187.0
2016-12-14,82.39,84.35,83.29,82.35,58644985.0,2176302854.0
2016-12-13,82.78,83.09,82.44,82.19,39559741.0,1452198317.0
2016-12-12,83.5,84.94,83.0,82.55,106934394.0,3969638952.0
2016-12-09,82.42,83.56,82.91,82.06,48703347.0,1793610602.0
2016-12-08,82.35,82.62,82.1,81.94,29516834.0,1079442252.0
2016-12-07,81.36,82.42,82.01,81.13,31067029.0,1127983993.0
2016-12-06,81.4,82.03,81.36,81.27,37612545.0,1365476594.0
2016-12-05,80.89,81.63,81.56,80.68,62209526.0,2244795953.0
2016-12-02,81.92,81.94,81.58,80.91,63371507.0,2290250433.0
2016-12-01,81.76,82.62,81.92,81.52,47438609.0,1728939212.0
2016-11-30,82.8,83.43,81.72,81.49,50803984.0,1860542541.0
2016-11-29,82.35,83.9,82.71,81.99,66538624.0,2455023676.0
2016-11-28,83.25,84.06,82.35,82.19,68897851.0,2545372847.0
2016-11-25,81.92,82.78,82.73,81.36,45833079.0,1670622682.0
2016-11-24,80.93,82.39,81.92,80.93,52076453.0,1891778690.0
2016-11-23,81.47,81.76,80.93,80.89,44013312.0,1589604839.0
2016-11-22,80.55,81.97,81.25,80.55,73702179.0,2668070771.0
2016-11-21,78.61,81.76,80.75,78.61,108903560.0,3918207061.0
2016-11-18,78.73,78.86,78.75,78.59,32069691.0,1122418018.0
2016-11-17,78.7,78.77,78.73,78.28,23871563.0,835013724.0
2016-11-16,78.73,78.95,78.77,78.53,24386997.0,853899376.0
2016-11-15,78.68,78.75,78.64,78.5,28690403.0,1002698055.0
2016-11-14,78.55,79.02,78.61,78.46,68357166.0,2393598916.0
2016-11-11,78.61,79.27,78.7,78.41,52390695.0,1836030752.0
2016-11-10,78.55,79.18,78.59,78.39,35280334.0,1235297816.0
2016-11-09,78.73,78.75,78.08,77.22,68834550.0,2389583084.0
2016-11-08,78.97,79.13,78.73,78.46,28683168.0,1005144719.0
2016-11-07,78.68,78.84,78.7,78.46,21516692.0,752624552.0
2016-11-04,78.46,79.09,78.57,78.44,26447974.0,925529772.0
2016-11-03,77.81,78.93,78.66,77.65,40514435.0,1412764012.0
2016-11-02,78.48,78.68,77.85,77.69,25676031.0,892639555.0
2016-11-01,77.89,78.95,78.86,77.6,36719126.0,1282156408.0
2016-10-31,77.38,77.94,77.85,76.93,23435296.0,808674419.0
2016-10-28,77.38,78.12,77.67,77.29,32514938.0,1123315941.0
2016-10-27,77.42,77.44,76.91,76.7,21764326.0,744556017.0
2016-10-26,77.74,77.92,77.42,77.36,19737703.0,680587630.0
2016-10-25,77.74,77.87,77.72,77.38,23971961.0,826719816.0
2016-10-24,76.97,78.25,77.58,76.82,42090949.0,1451824779.0
2016-10-21,76.75,77.11,76.97,76.59,28003163.0,955961700.0
2016-10-20,76.84,77.02,76.79,76.73,12768281.0,436313660.0
2016-10-19,77.02,77.09,76.75,76.7,20515200.0,700734096.0
2016-10-18,76.21,77.13,76.93,76.21,28336027.0,967199042.0
2016-10-17,76.75,76.88,76.34,76.21,30921443.0,1051714363.0
2016-10-14,76.77,76.88,76.73,76.59,23156048.0,789617892.0
2016-10-13,76.97,77.2,76.75,76.5,34546745.0,1179218576.0
2016-10-12,77.06,77.47,77.15,76.93,30854074.0,1058073370.0
2016-10-11,77.87,78.17,77.33,77.04,49375218.0,1701605543.0
2016-10-10,77.51,78.28,77.83,77.15,34119412.0,1178163526.0
2016-09-30,76.7,77.09,76.84,76.61,19403198.0,663564710.0
2016-09-29,77.04,77.47,76.91,76.82,23086975.0,791168926.0
2016-09-28,77.33,77.33,76.79,76.75,31733236.0,1085617191.0
2016-09-27,77.0,77.38,77.29,76.91,45825170.0,1570164477.0
2016-09-26,78.19,78.23,77.33,77.22,32852645.0,1136732880.0
2016-09-23,78.84,79.18,78.48,78.1,31439120.0,1098490198.0
2016-09-22,78.3,79.56,78.75,78.3,54132989.0,1900551187.0
2016-09-21,78.48,78.68,77.98,77.56,35247928.0,1221792400.0
2016-09-20,78.66,78.66,78.39,78.28,14666356.0,511357129.0
2016-09-19,77.38,79.0,78.66,77.38,37266601.0,1299423507.0
2016-09-14,77.6,77.83,77.15,76.86,35213691.0,1209854981.0
2016-09-13,78.68,78.68,78.1,77.38,31744459.0,1101218251.0
2016-09-12,78.53,79.06,79.0,76.93,86602441.0,3013336339.0
2016-09-09,79.69,80.62,79.76,79.36,44040730.0,1566197985.0
2016-09-08,79.18,80.03,79.58,79.02,33539618.0,1185177579.0
2016-09-07,79.16,80.23,79.2,79.13,47062029.0,1667528062.0
2016-09-06,78.1,79.69,79.04,77.92,56432581.0,1979904973.0
2016-09-05,78.03,78.61,78.19,77.6,40332699.0,1401611045.0
2016-09-02,76.8,78.03,77.96,76.56,51030170.0,1766218364.0
2016-09-01,76.51,77.25,76.87,76.4,24342696.0,836324257.0
2016-08-31,76.47,76.89,76.53,76.11,19265567.0,659454538.0
2016-08-30,76.67,77.07,76.51,76.17,30022326.0,1028897886.0
2016-08-29,76.06,76.73,76.62,75.41,23735599.0,807731243.0
2016-08-26,76.4,76.96,76.24,76.13,21051990.0,720707377.0
2016-08-25,76.06,76.4,76.24,75.59,38835272.0,1319356026.0
2016-08-24,78.03,78.1,76.78,76.73,37369379.0,1289666914.0
2016-08-23,76.98,78.68,77.92,76.98,55894872.0,1946633401.0
2016-08-22,77.41,77.56,77.07,76.56,31956946.0,1100976011.0
2016-08-19,77.11,77.52,77.2,76.42,35481775.0,1221887628.0
2016-08-18,76.71,78.05,77.0,76.33,85035533.0,2938789957.0
2016-08-17,76.15,76.33,75.97,75.33,42967525.0,1457681731.0
2016-08-16,77.83,78.1,75.86,75.8,91604428.0,3137874791.0
2016-08-15,75.03,78.79,77.29,74.88,122157230.0,4208217327.0
2016-08-12,73.38,74.92,74.88,73.27,69438198.0,2300089390.0
2016-08-11,72.69,74.7,73.33,72.69,77933585.0,2572039045.0
2016-08-10,72.8,73.31,72.78,72.73,34781458.0,1134553583.0
2016-08-09,72.31,73.04,72.78,72.31,41065840.0,1334273438.0
2016-08-08,72.08,72.24,72.17,71.79,30356935.0,978456142.0
2016-08-05,71.93,72.13,71.97,71.81,27213137.0,875728864.0
2016-08-04,71.97,72.02,71.9,71.59,20772929.0,666430065.0
2016-08-03,71.86,72.19,71.97,71.79,18652513.0,600429970.0
2016-08-02,72.24,72.42,72.19,72.02,17685932.0,570712739.0
2016-08-01,72.24,72.46,72.19,72.02,22213897.0,717235907.0
2016-07-29,72.66,72.91,72.39,72.26,22929963.0,744105405.0
2016-07-28,72.75,73.09,72.57,72.48,28491225.0,927273007.0
2016-07-27,72.8,73.36,73.33,71.19,80288281.0,2601958941.0
2016-07-26,72.24,73.0,72.73,72.13,40607690.0,1315811002.0
2016-07-25,72.24,72.46,72.24,72.06,17490184.0,565477113.0
2016-07-22,72.69,72.78,72.24,72.08,21162492.0,685426388.0
2016-07-21,72.26,73.02,72.8,72.26,24834404.0,807123491.0
2016-07-20,72.51,72.57,72.26,71.86,18557332.0,599404450.0
2016-07-19,73.11,73.11,72.42,72.04,26362017.0,853931060.0
2016-07-18,73.07,73.8,73.11,72.95,38033581.0,1247791265.0
2016-07-15,72.69,73.13,72.89,72.51,35206349.0,1146376131.0
2016-07-14,72.55,72.69,72.66,72.22,20651738.0,668453802.0
2016-07-13,72.91,73.36,72.6,72.24,42203460.0,1373499797.0
2016-07-12,71.14,72.6,72.48,71.12,42598577.0,1370988825.0
2016-07-11,71.14,71.5,71.1,71.03,23128423.0,737189871.0
2016-07-08,71.46,71.48,71.08,71.03,19295029.0,613694890.0
2016-07-07,71.46,71.55,71.46,71.12,22363060.0,712756092.0
2016-07-06,71.57,71.75,71.55,71.12,24949967.0,795789559.0
2016-07-05,72.02,72.13,71.72,71.57,22093835.0,708723117.0
2016-07-04,71.06,72.25,71.77,70.93,40321889.0,1308665342.0
2016-07-01,71.11,71.42,71.19,70.93,18235058.0,586600866.0
2016-06-30,71.17,71.46,70.88,70.82,17779547.0,570756950.0
2016-06-29,70.57,71.19,71.15,70.46,26351146.0,843595384.0
2016-06-28,69.84,70.48,70.46,69.6,23766593.0,752102130.0
2016-06-27,69.69,70.22,70.09,69.58,23863950.0,754744913.0
2016-06-24,70.75,71.08,69.8,69.05,42936222.0,1362051847.0
2016-06-23,70.99,71.11,70.8,70.73,25361741.0,812060934.0
2016-06-22,70.91,71.13,70.97,70.73,16359312.0,524609225.0
2016-06-21,71.19,71.86,70.93,70.82,22864166.0,736611582.0
2016-06-20,71.24,71.24,71.06,70.73,25713526.0,823482129.0
2016-06-17,70.73,71.22,70.75,70.62,29510558.0,946009814.0
2016-06-16,70.42,71.06,70.73,70.42,32940156.0,1053956473.0
2016-06-15,69.95,70.97,70.75,69.93,38314316.0,1221903684.0
2016-06-14,70.11,70.84,70.75,69.69,35573877.0,1133505414.0
2016-06-13,70.68,70.86,70.35,70.13,47023964.0,1501822510.0
2016-06-08,71.06,71.3,71.13,70.84,26460999.0,849574216.0
2016-06-07,71.28,71.33,71.11,70.97,23960661.0,770372456.0
2016-06-06,71.68,71.79,71.04,70.91,23686984.0,763007281.0
2016-06-03,71.79,71.79,71.55,70.84,35163822.0,1132898069.0
2016-06-02,71.48,71.9,71.26,71.02,28989196.0,934538932.0
2016-06-01,72.32,72.61,71.44,71.35,42343352.0,1375741830.0
2016-05-31,70.66,74.11,72.39,70.66,75882589.0,2494611164.0
2016-05-30,70.24,70.66,70.6,69.69,22097500.0,702233594.0
