date,open,high,close,low,volume,amount
2017-04-12,162.29,170.93,169.53,160.5,3245295.0,167115866.0
2017-04-11,161.8,165.55,163.6,156.43,2308975.0,114340507.0
2017-04-10,166.24,166.24,161.97,161.93,1952669.0,97791861.0
2017-04-07,168.65,169.07,166.5,166.46,1704605.0,87635915.0
2017-04-06,167.38,168.61,168.61,165.71,1342934.0,68769702.0
2017-04-05,164.57,170.67,167.34,163.6,2527345.0,131006166.0
2017-03-31,166.2,168.45,165.88,164.74,2248794.0,114704966.0
2017-03-30,171.06,171.06,168.22,164.44,3376026.0,173326664.0
2017-03-29,170.44,172.04,171.25,168.94,2496918.0,131065717.0
2017-03-28,169.95,170.83,169.46,168.0,1950123.0,101163768.0
2017-03-27,174.09,174.41,170.11,168.81,4353130.0,228748554.0
2017-03-24,176.6,183.8,175.26,172.85,4872920.0,267801376.0
2017-03-23,178.42,179.56,177.77,174.02,3356556.0,182424745.0
2017-03-22,176.96,179.86,178.75,174.84,4219016.0,229160201.0
2017-03-21,172.07,178.59,177.71,170.44,4948652.0,265683189.0
2017-03-20,168.35,170.5,170.5,167.54,1684488.0,87296814.0
2017-03-17,168.81,171.84,168.16,167.18,3135503.0,163326495.0
2017-03-16,171.35,173.5,168.81,167.41,3102870.0,161450869.0
2017-03-15,171.97,173.86,171.25,169.17,2670688.0,140026291.0
2017-03-14,177.19,178.29,171.74,170.63,3588789.0,190145886.0
2017-03-13,175.72,180.15,177.51,174.48,2544841.0,139114915.0
2017-03-10,174.02,178.85,176.08,173.14,2302979.0,124702699.0
2017-03-09,177.74,177.77,174.71,171.16,2135794.0,113863480.0
2017-03-08,172.82,180.48,177.12,172.3,2092243.0,113364013.0
2017-03-07,169.23,176.99,174.58,168.35,3108879.0,166306215.0
2017-03-06,169.46,171.19,170.18,165.71,2330547.0,121059040.0
2017-03-03,166.2,171.65,169.49,165.35,3966875.0,206640331.0
2017-03-02,166.2,167.8,167.21,164.67,2438155.0,124436749.0
2017-03-01,166.2,172.92,166.59,166.2,3261428.0,169450354.0
2017-02-28,165.97,167.44,166.99,165.16,2209678.0,112846241.0
2017-02-27,169.82,171.71,165.16,164.12,4511486.0,229716775.0
2017-02-24,171.38,172.72,172.07,169.53,2476806.0,130105230.0
2017-02-23,170.28,177.54,172.98,170.28,5495717.0,293198326.0
2017-02-22,169.95,176.04,170.47,165.09,4776570.0,250270087.0
2017-02-21,167.6,170.93,168.48,164.9,3698976.0,190751039.0
2017-02-20,159.49,172.3,167.67,159.49,8362607.0,428583448.0
2017-02-17,153.23,161.8,159.2,153.23,4937533.0,239992852.0
2017-02-16,154.57,155.19,154.15,153.1,1210443.0,57256080.0
2017-02-15,156.72,158.97,154.57,153.66,1515522.0,72478276.0
2017-02-14,156.1,156.65,155.97,154.41,1476553.0,70518817.0
2017-02-13,153.1,159.33,156.43,152.22,4437012.0,213425479.0
2017-02-10,149.91,154.89,152.71,149.91,4028233.0,189351383.0
2017-02-09,148.12,150.14,149.88,147.66,1794399.0,82279082.0
2017-02-08,146.58,148.12,147.95,145.25,1086524.0,48921757.0
2017-02-07,147.3,148.25,146.65,146.32,927054.0,41839052.0
2017-02-06,146.65,147.37,146.81,145.48,1054701.0,47447214.0
2017-02-03,147.43,147.43,146.81,146.42,520922.0,23452184.0
2017-01-26,146.52,147.3,146.42,146.03,509227.0,22910931.0
2017-01-25,147.37,147.37,146.23,145.15,691413.0,31080808.0
2017-01-24,148.02,148.6,147.37,146.65,1053584.0,47694574.0
2017-01-23,146.97,150.1,148.02,146.81,1412575.0,64325364.0
2017-01-20,146.65,147.92,146.65,146.0,1192966.0,53640656.0
2017-01-19,149.26,149.26,146.94,146.16,1066657.0,48287618.0
2017-01-18,146.42,149.78,149.32,146.42,1158033.0,52862311.0
2017-01-17,145.25,147.63,146.42,143.39,660812.0,29587560.0
2017-01-16,145.61,147.24,145.28,140.29,1129760.0,50285442.0
2017-01-13,147.95,149.09,145.44,145.35,975320.0,43783358.0
2017-01-12,151.7,151.7,147.92,147.89,769205.0,35199848.0
2017-01-11,154.24,154.24,150.89,149.65,1218613.0,56544776.0
2017-01-10,153.0,156.43,154.05,152.22,1472552.0,69827907.0
2017-01-09,153.33,153.98,153.04,151.54,1032590.0,48442417.0
2017-01-06,152.78,156.43,153.82,152.22,2463379.0,116993461.0
2017-01-05,152.55,154.21,153.07,152.22,1778805.0,83562400.0
2017-01-04,148.28,154.5,153.1,148.28,2878651.0,134411858.0
2017-01-03,148.28,149.52,149.0,147.1,1816168.0,82805615.0
2016-12-30,145.05,149.26,148.28,144.86,2517795.0,114203765.0
2016-12-29,145.35,145.77,145.41,143.55,1063709.0,47230757.0
2016-12-28,146.26,147.14,145.09,143.59,1190960.0,52866036.0
2016-12-27,144.96,147.63,146.55,144.69,1685252.0,75750873.0
2016-12-26,145.9,145.9,144.66,141.76,1964377.0,86684330.0
2016-12-23,143.55,152.51,145.84,143.55,2831975.0,128081248.0
2016-12-22,147.69,148.57,145.18,143.42,2636351.0,117138727.0
2016-12-21,149.84,150.53,147.63,146.65,2499738.0,113741428.0
2016-12-20,152.12,152.12,149.75,149.32,1349881.0,62101421.0
2016-12-19,149.32,153.04,152.12,149.32,2211686.0,103095535.0
2016-12-16,149.91,152.51,149.32,149.03,1729220.0,79843983.0
2016-12-15,153.49,154.34,150.62,148.8,3035929.0,140391860.0
2016-12-14,153.66,157.73,153.07,151.8,2890152.0,137427600.0
2016-12-13,149.26,155.94,154.18,148.64,2543651.0,119121962.0
2016-12-12,156.72,158.97,150.4,149.91,3195558.0,151934404.0
2016-12-09,155.94,158.74,156.59,154.99,2728459.0,131485199.0
2016-12-08,154.37,159.69,156.49,153.04,3570822.0,172292134.0
2016-12-07,153.88,154.86,153.72,153.07,1364311.0,64414778.0
2016-12-06,151.63,153.85,153.85,151.18,2400752.0,112727242.0
2016-12-05,152.48,154.67,152.78,150.59,1300524.0,60916437.0
2016-12-02,152.19,154.47,151.73,151.54,1262315.0,59028156.0
2016-12-01,151.7,154.8,153.07,151.57,2247791.0,105646852.0
2016-11-30,156.46,156.72,152.19,149.97,4364953.0,204679745.0
2016-11-29,156.62,161.31,157.79,154.31,5580513.0,271548686.0
2016-11-28,161.25,161.64,157.08,157.08,3290119.0,160074156.0
2016-11-25,160.63,161.38,159.65,156.3,2756060.0,134228428.0
2016-11-24,159.75,160.66,160.3,157.57,3458413.0,169120010.0
2016-11-23,157.08,159.69,159.52,157.08,3423787.0,166513756.0
2016-11-22,155.77,156.91,156.52,154.86,2237974.0,107268170.0
2016-11-21,155.58,156.91,155.48,154.18,3169734.0,151096539.0
2016-11-18,157.5,158.02,156.2,154.8,2869601.0,137189694.0
2016-11-17,160.66,161.71,158.38,157.86,2653150.0,130024736.0
2016-11-16,162.65,162.88,161.97,159.69,3172798.0,157057734.0
2016-11-15,160.34,165.06,163.89,156.65,4673191.0,230908114.0
2016-11-14,159.26,161.44,159.2,157.4,3192760.0,155947639.0
2016-11-11,160.92,162.78,159.03,156.39,3600810.0,175555136.0
2016-11-10,159.65,162.55,160.89,158.68,3797989.0,186759508.0
2016-11-09,159.81,159.98,158.38,156.43,3653870.0,177206471.0
2016-11-08,153.26,161.48,159.85,152.68,5508512.0,268068466.0
2016-11-07,154.08,155.64,152.51,151.54,3154549.0,148574712.0
2016-11-04,156.13,157.08,152.81,151.24,2991703.0,141306284.0
2016-11-03,155.77,158.22,155.25,155.06,2592249.0,124366800.0
2016-11-02,160.3,160.3,156.46,155.84,3028685.0,146160236.0
2016-11-01,157.6,160.92,160.63,155.38,4320806.0,209620614.0
2016-10-31,156.43,160.11,157.47,155.38,2523925.0,122281935.0
2016-10-28,161.31,161.31,157.44,156.78,3316281.0,161451760.0
2016-10-27,160.08,161.9,159.98,156.29,3711110.0,181149496.0
2016-10-26,158.54,167.83,159.85,158.15,8554675.0,428305563.0
2016-10-25,149.19,163.43,160.53,148.64,9739464.0,466422050.0
2016-10-24,148.34,150.4,149.75,146.97,2557191.0,116259035.0
2016-10-21,151.57,151.57,147.89,146.65,2896806.0,132421740.0
2016-10-20,151.54,153.82,151.54,150.36,3118550.0,145391364.0
2016-10-19,148.18,152.78,152.51,145.61,7169307.0,329079321.0
2016-10-18,141.24,148.02,147.85,140.82,5470441.0,245767722.0
2016-10-17,140.03,143.42,141.27,139.74,2443715.0,106573217.0
2016-10-14,141.47,141.47,140.91,139.19,1333023.0,57295216.0
2016-10-13,141.53,142.25,141.47,139.09,2089851.0,90191632.0
2016-10-12,141.76,144.04,141.53,140.49,2743193.0,119941790.0
2016-10-11,140.33,143.26,141.79,140.2,2863015.0,124671878.0
2016-10-10,140.07,141.66,141.11,138.83,3151584.0,135946971.0
2016-09-30,132.12,141.44,139.64,132.12,3903107.0,166289247.0
2016-09-29,131.79,135.11,133.12,131.5,2226992.0,91473632.0
2016-09-28,133.52,133.52,131.72,131.33,728241.0,29517490.0
2016-09-27,130.32,132.83,132.25,130.32,1671887.0,67317873.0
2016-09-26,135.57,135.9,130.88,129.41,2751564.0,111886718.0
2016-09-23,137.46,138.11,136.71,136.51,1372857.0,57749758.0
2016-09-22,136.84,138.7,137.62,136.25,2550462.0,107852343.0
2016-09-21,135.31,136.42,136.06,135.21,1135531.0,47307687.0
2016-09-20,136.61,137.13,135.47,135.21,1116500.0,46461141.0
2016-09-19,134.33,137.1,136.55,134.26,1573484.0,65749690.0
2016-09-14,135.5,135.83,134.92,133.61,1542255.0,63885314.0
2016-09-13,133.61,136.48,136.22,132.31,2917496.0,120576450.0
2016-09-12,136.55,136.81,133.12,131.5,3997493.0,164745190.0
2016-09-09,141.63,141.7,139.35,139.19,1984789.0,85358039.0
2016-09-08,139.61,141.63,140.78,139.35,3265255.0,140890358.0
2016-09-07,139.81,140.69,139.64,137.91,4133663.0,176151425.0
2016-09-06,137.49,140.0,139.94,135.24,2891274.0,122749099.0
2016-09-05,136.78,137.91,136.87,135.7,2219012.0,93313490.0
2016-09-02,139.45,140.1,136.38,135.44,3872172.0,162826084.0
2016-09-01,142.35,142.67,139.77,139.48,2513369.0,108316212.0
2016-08-31,140.49,143.81,142.35,140.49,2582492.0,112761622.0
2016-08-30,140.29,141.47,140.49,139.97,1715860.0,73894484.0
2016-08-29,141.86,143.65,140.43,139.58,3998578.0,172379380.0
2016-08-26,143.39,143.91,142.51,142.09,1518104.0,66549695.0
2016-08-25,142.41,143.72,143.39,140.62,1946620.0,85125796.0
2016-08-24,144.5,144.69,143.19,142.02,2309069.0,101384487.0
2016-08-23,145.02,146.52,143.85,142.38,2623269.0,116231013.0
2016-08-22,146.65,148.64,145.93,144.63,2454063.0,110563374.0
2016-08-19,145.9,148.28,146.52,145.9,1987689.0,89757106.0
2016-08-18,148.31,149.71,146.97,146.49,3305700.0,149439057.0
2016-08-17,149.52,153.3,149.71,148.31,4068875.0,187929250.0
2016-08-16,150.27,152.25,148.08,146.65,4634081.0,212785522.0
2016-08-15,145.02,151.21,149.19,143.42,4440521.0,201889842.0
2016-08-12,143.46,145.31,144.53,141.3,2843985.0,124482849.0
2016-08-11,146.29,148.21,144.01,143.52,3634671.0,162952318.0
2016-08-10,144.73,148.41,146.29,144.73,3747558.0,168489345.0
2016-08-09,142.41,147.59,146.19,141.76,4623407.0,205937702.0
2016-08-08,138.47,143.88,143.59,136.87,4611051.0,199607188.0
2016-08-05,139.51,140.78,138.08,137.88,3255315.0,139265092.0
2016-08-04,139.9,140.46,140.1,137.59,3759214.0,160509340.0
2016-08-03,141.01,142.54,139.45,139.15,3024624.0,130303215.0
2016-08-02,138.53,141.53,141.11,137.52,3384187.0,144876665.0
2016-08-01,147.63,147.63,139.09,136.94,5571246.0,239644493.0
2016-07-29,152.94,152.94,148.34,148.34,3446133.0,159316930.0
2016-07-28,146.68,151.54,150.49,146.32,4595396.0,211245997.0
2016-07-27,154.11,154.11,147.63,144.04,6025342.0,274932231.0
2016-07-26,151.21,154.11,153.69,149.71,4489446.0,209489850.0
2016-07-25,147.63,151.21,151.11,147.63,3668197.0,169238043.0
2016-07-22,151.08,152.12,148.8,148.34,4604677.0,211776661.0
2016-07-21,151.11,153.17,150.95,150.07,5212958.0,243071877.0
2016-07-20,150.27,152.71,151.15,150.23,3927307.0,182380827.0
2016-07-19,157.04,157.4,150.3,148.96,9619473.0,447247317.0
2016-07-18,159.65,159.68,157.01,156.59,3722067.0,180241454.0
2016-07-15,160.99,162.26,159.94,157.83,4263663.0,208883896.0
2016-07-14,162.62,163.92,161.44,159.36,4767188.0,235942934.0
2016-07-13,166.46,166.56,162.59,159.49,7217127.0,357872891.0
2016-07-12,165.55,176.47,167.9,164.74,8701515.0,456041878.0
2016-07-11,158.02,173.89,167.83,156.59,9923610.0,503685008.0
2016-07-08,159.19,159.68,158.22,154.47,5507409.0,264926810.0
2016-07-07,163.92,165.42,160.34,159.68,6444732.0,319958045.0
2016-07-06,155.45,166.17,165.88,154.8,8724235.0,433724195.0
2016-07-05,155.12,157.57,155.55,153.82,6026271.0,287689937.0
2016-07-04,153.04,156.59,155.09,151.21,3971074.0,187814382.0
2016-07-01,156.65,156.65,153.88,153.2,2744926.0,130082655.0
2016-06-30,155.87,162.94,156.26,155.87,4291475.0,209283150.0
2016-06-29,156.75,157.01,155.87,154.5,2919387.0,139178869.0
2016-06-28,157.4,158.06,157.08,154.8,4014711.0,192269642.0
2016-06-27,152.51,160.99,159.0,152.51,4177547.0,203181340.0
2016-06-24,151.23,156.1,153.11,147.97,3451248.0,161808004.0
2016-06-23,156.5,157.89,152.56,150.41,3711164.0,175087997.0
2016-06-22,153.5,158.71,157.08,151.23,4725501.0,226247367.0
2016-06-21,155.46,156.72,153.18,151.72,3858716.0,182339689.0
2016-06-20,159.46,159.52,155.75,152.14,8197511.0,391122950.0
2016-06-17,161.18,167.16,161.7,159.81,3665961.0,183405426.0
2016-06-16,160.66,168.43,161.63,158.45,4763311.0,239272618.0
2016-06-15,155.78,163.59,161.7,155.13,5749217.0,282105935.0
2016-06-14,146.35,159.16,159.1,144.53,4962982.0,236882961.0
2016-06-13,145.6,152.07,147.29,143.36,3156834.0,144402942.0
2016-06-08,149.93,149.93,145.86,143.94,2881643.0,129622839.0
2016-06-07,149.11,152.85,149.5,147.62,3742970.0,173013138.0
2016-06-06,149.67,151.13,149.57,146.35,3190741.0,145290991.0
2016-06-03,140.75,154.97,151.23,140.66,7479449.0,344928746.0
2016-06-02,137.44,143.16,141.15,136.79,3682492.0,158686476.0
2016-06-01,139.36,141.47,137.44,136.79,3419388.0,146325561.0
2016-05-31,133.93,139.45,138.67,132.85,2839379.0,120414111.0
2016-05-30,132.53,134.93,134.06,131.06,2180111.0,89314381.0
2016-05-27,129.44,135.49,133.41,128.79,4266899.0,173921550.0
2016-05-26,127.84,129.79,128.98,125.37,1842541.0,72269779.0
2016-05-25,130.54,130.93,128.33,127.75,2087965.0,82906275.0
2016-05-24,134.48,134.48,129.34,128.56,2443466.0,98098407.0
2016-05-23,132.04,135.26,134.38,130.58,2766519.0,113308119.0
2016-05-20,130.74,134.97,133.28,129.18,2768957.0,113280457.0
2016-05-19,131.19,134.8,131.06,127.23,2712686.0,109987994.0
2016-05-18,136.98,137.73,132.2,127.36,3570716.0,145818145.0
2016-05-17,143.75,144.53,137.11,135.94,3231633.0,138108518.0
