date,open,high,close,low,volume,amount
2017-11-10,912.23,913.43,900.23,899.02,49418529.0,372535811.0
2017-11-09,907.43,914.63,914.63,902.62,54025511.0,408324833.0
2017-11-08,908.63,933.83,911.03,902.62,114179805.0,873306296.0
2017-11-07,890.62,911.03,909.83,888.22,65394153.0,489707725.0
2017-11-06,884.62,891.82,889.42,881.02,38245628.0,282341965.0
2017-11-03,907.43,909.83,884.62,878.62,52187058.0,387472951.0
2017-11-02,902.62,905.03,900.23,891.82,50609453.0,378650777.0
2017-11-01,905.03,918.23,905.03,900.23,64827557.0,491492891.0
2017-10-31,887.02,903.83,903.83,885.82,38996915.0,290899888.0
2017-10-30,902.63,907.43,889.42,883.42,56953380.0,422786498.0
2017-10-27,897.82,908.63,900.23,896.62,43974838.0,330613526.0
2017-10-26,902.62,906.23,897.82,894.22,44307676.0,332301290.0
2017-10-25,899.02,913.43,903.83,897.82,55090664.0,415579446.0
2017-10-24,889.42,903.83,900.23,888.22,52340556.0,391571969.0
2017-10-23,890.62,890.62,889.42,884.62,26175755.0,193682799.0
2017-10-20,885.82,893.02,890.62,883.42,30776889.0,227900482.0
2017-10-19,891.82,895.42,883.42,882.22,42883737.0,317290454.0
2017-10-18,901.42,909.83,891.82,891.82,48234961.0,361936063.0
2017-10-17,901.42,906.23,899.02,896.62,32908048.0,246911908.0
2017-10-16,917.03,919.43,900.23,899.02,47530826.0,359001554.0
2017-10-13,915.83,918.23,915.83,913.43,29730268.0,226781875.0
2017-10-12,920.63,921.83,915.83,908.63,39146116.0,298071828.0
2017-10-11,919.43,924.23,919.43,915.83,50917571.0,390629985.0
2017-10-10,914.63,921.83,918.23,913.43,43830482.0,335177736.0
2017-10-09,924.23,926.63,917.03,915.83,55471379.0,425048174.0
2017-09-29,903.83,909.83,902.62,899.02,32976962.0,248323021.0
2017-09-28,918.23,921.83,901.42,900.22,51404966.0,388528638.0
2017-09-27,918.23,926.63,919.43,913.43,32726468.0,250748600.0
2017-09-26,914.63,923.03,918.23,912.23,44590483.0,340371719.0
2017-09-25,945.84,945.84,911.03,909.83,111809303.0,862419983.0
2017-09-22,959.04,963.84,959.04,950.64,55257271.0,441345017.0
2017-09-21,974.64,978.24,959.04,953.04,85600588.0,686639720.0
2017-09-20,981.85,987.85,979.44,969.84,116297059.0,945380731.0
2017-09-19,966.24,999.85,987.85,960.24,213160341.0,1752224032.0
2017-09-18,957.84,978.24,959.04,948.24,117676393.0,941132821.0
2017-09-15,931.43,972.24,955.44,927.83,217990157.0,1741945272.0
2017-09-14,912.23,941.03,932.63,908.63,116451295.0,899651522.0
2017-09-13,914.63,917.03,912.23,908.63,33201378.0,252268104.0
2017-09-12,924.23,926.63,915.83,913.43,51600555.0,394722041.0
2017-09-11,920.63,930.23,924.23,917.03,52381640.0,403064593.0
2017-09-08,924.23,927.83,921.83,915.83,62704747.0,481094539.0
2017-09-07,907.43,943.43,927.83,906.23,148892933.0,1154093918.0
2017-09-06,909.83,911.03,907.43,901.42,41143170.0,310664860.0
2017-09-05,908.63,918.23,912.23,907.42,48057991.0,365838953.0
2017-09-04,909.83,912.23,907.42,905.02,40391264.0,305547496.0
2017-09-01,914.63,917.03,912.23,902.62,59257308.0,448823081.0
2017-08-31,915.83,921.83,914.63,912.23,34422792.0,262477333.0
2017-08-30,914.63,920.63,913.43,911.03,38368950.0,292478981.0
2017-08-29,921.83,925.43,913.43,911.03,44766700.0,341416303.0
2017-08-28,906.23,927.83,921.83,902.62,68730806.0,524443000.0
2017-08-25,890.62,906.23,906.23,890.62,44587614.0,334519493.0
2017-08-24,902.62,906.23,890.62,889.42,36899963.0,275753382.0
2017-08-23,908.63,911.03,905.02,902.62,28922223.0,218314056.0
2017-08-22,905.02,915.83,911.03,902.62,49229073.0,372998404.0
2017-08-21,900.23,906.23,905.03,896.62,39002099.0,293141704.0
2017-08-18,897.82,912.23,903.83,896.62,50751201.0,382819304.0
2017-08-17,897.82,905.03,903.83,896.62,35526476.0,266953355.0
2017-08-16,901.42,903.83,900.23,893.02,29727119.0,222439884.0
2017-08-15,896.62,906.23,900.23,895.42,29705174.0,222719851.0
2017-08-14,885.82,899.02,897.82,885.82,33775598.0,251431977.0
2017-08-11,908.63,909.83,884.62,882.22,65034747.0,484965183.0
2017-08-10,921.83,925.43,912.23,908.63,46274502.0,352971523.0
2017-08-09,925.43,929.03,923.03,920.63,33617165.0,258910266.0
2017-08-08,935.03,935.03,925.43,921.83,46131103.0,356057392.0
2017-08-07,930.23,935.03,932.63,924.23,40074388.0,310398157.0
2017-08-04,937.43,942.24,930.23,930.23,51606378.0,402530634.0
2017-08-03,943.44,949.44,941.03,933.83,65727300.0,514810352.0
2017-08-02,971.04,977.04,947.04,945.84,85478249.0,682319112.0
2017-08-01,954.24,978.24,972.24,951.84,108834682.0,875821097.0
2017-07-31,948.24,965.04,954.24,944.64,62224349.0,495226107.0
2017-07-28,959.04,968.64,949.44,948.24,61653386.0,492351011.0
2017-07-27,942.24,962.64,960.24,933.83,83409451.0,658553924.0
2017-07-26,937.43,947.04,944.64,926.63,67642463.0,527967446.0
2017-07-25,954.24,957.84,936.24,929.03,79373127.0,620915348.0
2017-07-24,950.64,975.84,951.84,949.44,108026380.0,862778163.0
2017-07-21,953.04,971.04,953.04,945.84,107480427.0,857255891.0
2017-07-20,894.22,984.25,959.04,890.62,204719994.0,1614057480.0
2017-07-19,878.62,896.62,894.22,873.82,70045696.0,516812804.0
2017-07-18,877.42,884.62,878.62,867.82,62438106.0,455574769.0
2017-07-17,929.03,930.23,877.42,875.02,104445439.0,784105744.0
2017-07-14,931.43,931.43,927.83,920.63,51484088.0,397059675.0
2017-07-13,925.43,932.63,930.23,919.43,60443749.0,465943504.0
2017-07-12,920.63,937.43,927.83,918.23,72469246.0,559984141.0
2017-07-11,919.43,932.63,924.23,918.23,77463081.0,597614997.0
2017-07-10,923.03,938.63,918.23,917.03,73188029.0,566227290.0
2017-07-07,924.23,932.63,925.43,920.63,54054204.0,416989569.0
2017-07-06,935.03,936.23,925.43,921.83,53685302.0,414720274.0
2017-07-05,933.83,939.84,933.83,930.23,40792684.0,317474401.0
2017-07-04,948.24,948.24,930.23,927.83,40385357.0,315070197.0
2017-07-03,937.43,949.44,947.04,932.63,47203517.0,370849449.0
2017-06-30,949.44,951.84,938.63,936.23,43007277.0,337638477.0
2017-06-29,961.44,967.44,953.04,951.84,43667620.0,348220903.0
2017-06-28,961.44,974.64,963.84,956.64,38804975.0,311984905.0
2017-06-27,966.24,975.84,963.84,956.64,54111500.0,435452833.0
2017-06-26,955.44,980.64,969.84,951.84,104720675.0,843666805.0
2017-06-23,918.23,955.44,954.24,915.83,96631432.0,755841900.0
2017-06-22,929.03,944.64,924.23,923.03,63918409.0,497577034.0
2017-06-21,930.04,933.53,930.04,924.23,36530943.0,291695877.0
2017-06-20,927.72,932.37,925.39,923.07,26957281.0,214841448.0
2017-06-19,917.26,931.21,930.04,913.77,44653011.0,354705921.0
2017-06-16,920.74,926.56,913.77,912.61,54315757.0,429044586.0
2017-06-15,914.93,931.21,923.07,914.93,51497620.0,409910452.0
2017-06-14,939.34,941.67,917.26,916.09,82255455.0,654540829.0
2017-06-13,945.16,946.32,941.67,935.86,62511721.0,506412448.0
2017-06-12,950.97,980.03,947.48,944.0,91560468.0,756856138.0
2017-06-09,947.48,961.43,954.46,941.67,84748917.0,693896577.0
2017-06-08,941.67,954.46,948.64,937.02,70778525.0,575500479.0
2017-06-07,946.32,952.13,945.16,934.7,105439803.0,855674177.0
2017-06-06,923.07,957.95,942.83,918.42,117935747.0,956701919.0
2017-06-05,924.23,933.53,925.39,914.93,74750602.0,594783130.0
2017-06-02,935.86,937.02,930.04,914.93,120014008.0,956643944.0
2017-06-01,900.98,939.35,925.39,894.0,189293337.0,1495411330.0
2017-05-31,904.47,938.18,905.63,882.38,225514105.0,1772126865.0
2017-05-26,857.97,861.45,853.32,850.99,62658293.0,460857375.0
2017-05-25,834.72,868.43,862.62,833.55,110912030.0,815402141.0
2017-05-24,840.53,842.85,839.37,830.07,50570825.0,363937619.0
2017-05-23,842.85,848.67,846.34,835.88,48856931.0,354255975.0
2017-05-22,846.34,849.83,848.67,834.72,53454292.0,388318631.0
2017-05-19,859.13,862.62,857.97,852.15,38124834.0,280921419.0
2017-05-18,847.5,880.05,863.78,844.01,79070721.0,587786505.0
2017-05-17,852.15,859.13,854.48,850.99,45899215.0,337764396.0
2017-05-16,850.99,855.64,853.32,841.69,51929263.0,378900164.0
2017-05-15,849.83,860.29,853.32,847.5,34214839.0,250938489.0
2017-05-12,855.64,856.8,850.99,847.5,32370324.0,237259016.0
2017-05-11,839.37,864.94,856.8,827.74,73646557.0,536006878.0
2017-05-10,861.45,868.43,848.67,845.18,47701867.0,352308493.0
2017-05-09,863.78,871.92,867.27,860.29,38095179.0,283699631.0
2017-05-08,855.64,889.36,871.92,849.83,66139247.0,493391372.0
2017-05-05,855.64,861.45,860.29,845.18,50394457.0,369784131.0
2017-05-04,857.97,862.62,857.97,847.5,35607135.0,261882096.0
2017-05-03,857.97,861.45,859.13,853.32,31018099.0,228588393.0
2017-05-02,860.29,862.62,860.29,854.48,30163029.0,222929464.0
2017-04-28,855.64,866.1,864.94,852.15,35809037.0,264688334.0
2017-04-27,860.29,864.94,860.29,842.85,52172513.0,383084772.0
2017-04-26,867.27,871.92,864.94,859.13,30104429.0,224450579.0
2017-04-25,870.75,874.24,869.59,864.94,32233628.0,241030616.0
2017-04-24,877.73,877.73,868.43,852.15,56510375.0,418904826.0
2017-04-21,878.89,891.68,882.38,867.27,47825719.0,359969209.0
2017-04-20,880.05,881.22,878.89,871.92,39721161.0,299535765.0
2017-04-19,889.36,890.52,885.87,864.94,61970492.0,467691200.0
2017-04-18,913.77,917.26,897.49,896.33,43232760.0,338147218.0
2017-04-17,930.04,930.04,914.93,911.44,44704300.0,353424698.0
2017-04-14,942.83,944.0,928.88,926.56,48280507.0,387780421.0
2017-04-13,939.34,952.13,945.16,937.02,39649569.0,321477786.0
2017-04-12,953.29,959.11,942.83,939.35,66028485.0,538607449.0
2017-04-11,934.7,962.6,959.11,932.37,84314575.0,685702895.0
2017-04-10,935.86,941.67,938.18,928.88,48074839.0,386163979.0
2017-04-07,935.86,940.51,939.35,928.88,49508211.0,397678466.0
2017-04-06,942.83,944.0,937.02,933.53,43309691.0,348957624.0
2017-04-05,927.72,942.83,940.51,927.72,56916769.0,458931441.0
2017-03-31,920.75,931.21,926.56,918.42,48214375.0,383032478.0
2017-03-30,956.78,956.78,927.72,924.23,86164886.0,693391177.0
2017-03-29,978.87,980.03,957.95,956.78,60546003.0,504108309.0
2017-03-28,981.2,983.52,977.71,977.71,24455286.0,206153272.0
2017-03-27,987.01,989.34,981.2,978.87,34546408.0,292057720.0
2017-03-24,987.01,990.5,989.34,977.71,41347797.0,350083389.0
2017-03-23,990.5,993.99,985.85,981.2,40161456.0,341379155.0
2017-03-22,998.64,998.64,993.99,980.03,60120532.0,512561892.0
2017-03-21,1002.12,1006.77,1003.29,999.8,31211171.0,269019441.0
2017-03-20,1007.94,1010.26,1004.45,998.63,63847170.0,550726264.0
2017-03-17,1031.19,1032.35,1012.59,1011.42,60726088.0,533902774.0
2017-03-16,1026.54,1034.67,1030.03,1024.21,52652619.0,466000548.0
2017-03-15,1027.7,1028.86,1024.21,1021.89,50294496.0,443443530.0
2017-03-14,1030.03,1046.3,1032.35,1024.21,97846669.0,870524330.0
2017-03-13,1009.1,1039.33,1032.35,1002.12,118856081.0,1047033534.0
2017-03-10,1006.77,1016.07,1011.42,1004.45,46104363.0,401019370.0
2017-03-09,1017.24,1018.4,1007.94,1002.12,53624449.0,464833004.0
2017-03-08,1012.59,1023.05,1020.72,1005.61,65105764.0,568820633.0
2017-03-07,1011.42,1016.07,1011.42,1005.61,37574763.0,326669149.0
2017-03-06,1006.77,1016.07,1011.42,1002.12,40296582.0,350023459.0
2017-03-03,1005.61,1007.94,1006.77,997.47,41099233.0,354058297.0
2017-03-02,1018.4,1021.89,1007.94,1007.94,50064808.0,436614139.0
2017-03-01,1006.77,1027.7,1023.05,1006.77,62906685.0,550598122.0
2017-02-28,1009.1,1011.42,1009.1,1006.77,31580721.0,274047138.0
2017-02-27,1019.56,1023.05,1006.77,1005.61,49605124.0,433080650.0
2017-02-24,1012.59,1018.4,1017.24,1011.42,28171559.0,245844289.0
2017-02-23,1024.21,1025.38,1013.75,1005.61,59722892.0,522084985.0
2017-02-22,1028.86,1030.03,1025.38,1021.89,38692668.0,341220828.0
2017-02-21,1031.19,1034.68,1028.86,1025.38,49061267.0,434076509.0
2017-02-20,1012.59,1033.51,1032.35,1010.26,56647444.0,499006293.0
2017-02-17,1021.89,1028.86,1013.75,1012.59,44307058.0,388940694.0
2017-02-16,1017.24,1030.03,1025.38,1017.24,46363118.0,408268753.0
2017-02-15,1023.05,1040.49,1019.56,1014.91,56966299.0,502307508.0
2017-02-14,1027.7,1028.86,1023.05,1018.4,29814704.0,262133043.0
2017-02-13,1024.21,1032.35,1027.7,1017.24,56947754.0,501716664.0
2017-02-10,1012.59,1025.38,1016.08,1011.42,54774819.0,479530591.0
2017-02-09,1003.29,1031.19,1016.08,1002.12,72297520.0,634157351.0
2017-02-08,996.31,1002.12,1000.96,990.5,31884623.0,272940620.0
2017-02-07,1004.45,1004.45,998.64,996.31,26439798.0,227430353.0
2017-02-06,1003.29,1005.61,1004.45,997.47,23828695.0,205509033.0
2017-02-03,1004.45,1007.94,1003.29,1000.96,20133012.0,173969195.0
2017-01-26,999.8,1004.45,1002.12,999.8,16628123.0,143465984.0
2017-01-25,999.8,1004.45,999.8,995.15,21674700.0,186548399.0
2017-01-24,1007.94,1010.26,1002.12,999.8,24231834.0,209102176.0
2017-01-23,1005.61,1014.91,1009.1,1005.61,30648384.0,266417103.0
2017-01-20,997.47,1012.59,1006.77,996.31,35484978.0,307218924.0
2017-01-19,1002.12,1005.61,1002.12,998.64,20568796.0,177034622.0
2017-01-18,999.8,1009.1,1005.61,993.99,27458048.0,237018676.0
2017-01-17,999.8,1002.12,999.8,987.01,30952778.0,265098287.0
2017-01-16,1003.29,1010.26,1006.77,970.73,87060779.0,741873136.0
2017-01-13,1003.29,1010.26,1003.29,998.63,42639024.0,368039270.0
2017-01-12,998.63,1005.61,998.63,995.15,29774298.0,256213391.0
2017-01-11,1002.12,1006.77,996.31,995.15,23432450.0,201547066.0
2017-01-10,1005.61,1009.1,1000.96,999.8,26919726.0,232477352.0
2017-01-09,993.98,1011.42,1007.93,991.66,41291517.0,356027799.0
2017-01-06,1010.26,1014.91,998.63,996.31,57920129.0,499783510.0
2017-01-05,1019.56,1023.05,1013.75,1012.59,44813829.0,392229627.0
2017-01-04,1014.91,1031.19,1024.21,1012.59,63761990.0,558773377.0
2017-01-03,1011.42,1020.72,1017.24,1011.42,26599849.0,232435641.0
2016-12-30,1007.94,1018.4,1012.59,1005.61,26449679.0,229956796.0
2016-12-29,1002.12,1014.91,1007.94,1002.12,25427707.0,220422040.0
2016-12-28,1014.91,1019.56,1005.61,1004.45,35518538.0,308690681.0
2016-12-27,1013.75,1040.49,1018.4,1010.26,43160724.0,380395691.0
2016-12-26,1028.86,1028.86,1017.24,991.66,57935531.0,501567870.0
2016-12-23,1047.46,1048.62,1031.19,1026.54,53066227.0,472939798.0
2016-12-22,1053.28,1053.28,1047.46,1042.81,32202235.0,290022527.0
2016-12-21,1049.79,1053.28,1053.28,1047.46,35493445.0,320861290.0
2016-12-20,1049.79,1050.95,1048.62,1040.49,29940764.0,268969466.0
2016-12-19,1055.6,1059.09,1048.62,1045.14,36090368.0,326000481.0
2016-12-16,1046.3,1063.74,1060.25,1041.65,52487112.0,476357715.0
2016-12-15,1037.0,1049.79,1047.46,1032.35,42025828.0,377396216.0
2016-12-14,1050.95,1053.28,1041.65,1040.49,53335100.0,479740242.0
2016-12-13,1046.3,1056.76,1054.44,1035.84,55844554.0,503147996.0
2016-12-12,1088.15,1093.96,1048.62,1045.14,140410822.0,1282431203.0
2016-12-09,1088.15,1098.62,1091.64,1084.66,80548406.0,756764985.0
2016-12-08,1106.75,1109.08,1086.99,1083.5,72632209.0,683459617.0
2016-12-07,1100.94,1105.59,1104.43,1085.83,76656396.0,722454333.0
2016-12-06,1109.08,1112.57,1098.62,1097.45,67941433.0,644823793.0
2016-12-05,1110.24,1121.87,1106.75,1096.29,112734835.0,1074345896.0
2016-12-02,1160.23,1176.51,1126.52,1123.03,199609380.0,1966994892.0
2016-12-01,1114.89,1205.57,1168.37,1110.24,307041404.0,3050787789.0
2016-11-30,1118.38,1134.65,1113.73,1104.43,117975754.0,1133993895.0
2016-11-29,1124.19,1127.68,1110.24,1107.92,143661702.0,1379520379.0
2016-11-28,1140.47,1162.56,1133.49,1128.84,168253967.0,1654640856.0
2016-11-25,1136.98,1157.9,1136.98,1123.03,198974840.0,1949443678.0
2016-11-24,1124.19,1155.58,1139.31,1113.73,287178407.0,2790516919.0
2016-11-23,1068.39,1173.02,1140.47,1066.06,493045478.0,4826783783.0
2016-11-22,1063.74,1067.23,1066.06,1060.25,58307298.0,533732186.0
2016-11-21,1060.25,1068.39,1063.74,1059.09,48958898.0,447758161.0
2016-11-18,1067.22,1075.36,1061.41,1059.09,65955541.0,605632945.0
2016-11-17,1068.39,1069.55,1066.06,1059.09,50330824.0,460287502.0
2016-11-16,1076.53,1077.69,1068.39,1064.9,67991191.0,625292464.0
2016-11-15,1069.55,1092.8,1075.36,1061.41,109811278.0,1016933617.0
2016-11-14,1073.04,1073.04,1069.55,1060.25,84194331.0,773429959.0
2016-11-11,1070.71,1098.61,1076.52,1063.74,164764881.0,1529048146.0
2016-11-10,1054.43,1061.41,1055.6,1048.62,83427908.0,758236845.0
2016-11-09,1046.3,1061.41,1050.95,1039.32,110174146.0,998151746.0
2016-11-08,1038.16,1047.46,1045.13,1034.67,49736248.0,445670852.0
2016-11-07,1035.83,1039.32,1037.0,1032.35,45343128.0,403734315.0
2016-11-04,1047.46,1049.78,1039.32,1038.16,53623999.0,481013612.0
2016-11-03,1040.48,1052.11,1046.3,1037.0,56555797.0,508673886.0
2016-11-02,1055.6,1055.6,1043.97,1041.65,66427196.0,598907550.0
2016-11-01,1052.11,1061.41,1059.09,1048.62,55908816.0,507412401.0
2016-10-31,1049.78,1052.11,1052.11,1041.65,43020219.0,387762908.0
2016-10-28,1060.25,1063.73,1052.11,1049.78,78011356.0,709105253.0
2016-10-27,1073.04,1074.2,1063.73,1060.25,52812611.0,483212387.0
2016-10-26,1066.06,1078.85,1069.55,1064.9,85278927.0,785365593.0
2016-10-25,1066.06,1070.71,1066.06,1062.57,61302122.0,562151544.0
2016-10-24,1057.92,1069.55,1064.9,1054.43,83205569.0,761226511.0
2016-10-21,1063.73,1064.9,1055.6,1050.95,67883778.0,617497047.0
2016-10-20,1061.41,1075.36,1063.73,1055.6,77984531.0,714102022.0
2016-10-19,1064.9,1071.87,1059.08,1054.43,71592717.0,653551652.0
2016-10-18,1055.6,1066.06,1066.06,1048.62,72761771.0,662168333.0
2016-10-17,1064.9,1073.03,1054.43,1049.78,69160426.0,630895342.0
2016-10-14,1075.36,1076.52,1066.06,1056.76,64917786.0,594930584.0
2016-10-13,1077.68,1080.01,1074.2,1069.55,49027188.0,452942683.0
2016-10-12,1077.68,1082.33,1078.85,1068.38,53492312.0,494667010.0
2016-10-11,1069.55,1091.63,1078.85,1066.06,67597136.0,628417379.0
2016-10-10,1098.61,1098.61,1076.52,1049.78,118973660.0,1097005996.0
2016-09-30,1116.05,1133.48,1117.21,1106.75,70544688.0,679515941.0
2016-09-29,1126.51,1132.32,1119.54,1113.72,74026483.0,713598990.0
2016-09-28,1147.44,1150.92,1124.19,1117.21,126456532.0,1232035199.0
2016-09-27,1084.66,1152.09,1149.76,1084.66,186459882.0,1803935325.0
2016-09-26,1081.17,1114.89,1086.98,1076.52,101934156.0,962569557.0
2016-09-23,1107.91,1119.54,1084.66,1083.5,91978825.0,867346495.0
2016-09-22,1091.63,1136.97,1113.72,1086.98,174190912.0,1673838557.0
2016-09-21,1074.2,1089.31,1083.5,1069.55,59386745.0,552076607.0
2016-09-20,1069.55,1085.82,1077.68,1063.73,57396485.0,531645865.0
2016-09-19,1069.55,1074.19,1069.55,1063.73,49861616.0,457726994.0
2016-09-14,1055.59,1071.87,1066.06,1042.81,85615680.0,779657785.0
2016-09-13,1071.87,1076.52,1069.55,1064.89,55296655.0,508814477.0
2016-09-12,1068.38,1077.68,1066.06,1057.92,101963591.0,934032713.0
2016-09-09,1116.05,1124.18,1098.61,1097.45,116057544.0,1107975814.0
2016-09-08,1099.77,1113.72,1098.61,1093.96,84580371.0,801331447.0
2016-09-07,1112.56,1114.88,1105.58,1103.26,57811294.0,551503908.0
2016-09-06,1103.26,1111.4,1109.07,1084.66,65087862.0,615871846.0
2016-09-05,1100.93,1105.58,1104.42,1092.8,64770102.0,613096997.0
2016-09-02,1098.61,1117.21,1103.26,1092.8,73285618.0,696258495.0
2016-09-01,1153.25,1153.25,1103.26,1099.77,204705400.0,1972816059.0
2016-08-31,1130.0,1203.24,1167.2,1125.35,192351939.0,1932318077.0
2016-08-30,1139.3,1147.43,1134.65,1132.32,59448002.0,582606614.0
2016-08-29,1142.79,1142.79,1141.62,1126.51,61446689.0,600267249.0
2016-08-26,1146.27,1153.25,1142.78,1131.16,77965468.0,766484184.0
2016-08-25,1149.76,1150.92,1146.27,1119.53,125559935.0,1227714990.0
2016-08-24,1188.12,1188.12,1162.55,1156.73,112689355.0,1133247470.0
2016-08-23,1204.4,1210.21,1188.12,1169.52,145499882.0,1487143961.0
2016-08-22,1224.16,1252.06,1221.84,1217.19,116740290.0,1236812091.0
2016-08-19,1229.97,1236.95,1225.33,1209.05,178181973.0,1874658842.0
2016-08-18,1219.51,1347.39,1262.53,1219.51,292809097.0,3212438502.0
2016-08-17,1255.55,1255.55,1227.65,1212.54,189498911.0,2003302462.0
2016-08-16,1307.87,1333.44,1277.64,1268.34,312398584.0,3474533875.0
2016-08-15,1184.63,1255.55,1255.55,1183.47,273655723.0,2902852306.0
2016-08-12,1030.02,1141.62,1141.62,1028.85,152838809.0,1441463981.0
2016-08-11,1056.76,1059.08,1038.15,1035.83,48756033.0,439146870.0
2016-08-10,1077.68,1077.68,1061.41,1060.24,47155701.0,432425595.0
2016-08-09,1088.14,1089.31,1076.52,1066.06,61817615.0,570327125.0
2016-08-08,1069.54,1096.28,1085.82,1061.4,78795370.0,733494142.0
2016-08-05,1078.84,1088.14,1064.89,1059.08,69394778.0,639952919.0
2016-08-04,1047.45,1082.33,1078.84,1030.02,70650704.0,643885855.0
2016-08-03,1043.97,1055.59,1049.78,1036.99,30495881.0,274744366.0
2016-08-02,1033.5,1049.78,1047.45,1027.69,24719647.0,220897353.0
2016-08-01,1064.89,1066.06,1033.5,1021.88,42802795.0,381724986.0
2016-07-29,1083.49,1084.66,1069.54,1066.06,32217504.0,297620259.0
2016-07-28,1106.75,1106.75,1086.98,1062.57,51769283.0,483223613.0
2016-07-27,1176.5,1178.82,1105.58,1074.19,80780644.0,789710684.0
2016-07-26,1179.98,1183.47,1178.82,1171.85,53768916.0,543937849.0
2016-07-25,1192.77,1198.59,1178.82,1175.34,62592813.0,637956966.0
2016-07-22,1168.36,1190.45,1185.8,1163.71,70446064.0,713877359.0
2016-07-21,1174.17,1175.34,1168.36,1162.55,43336884.0,435506376.0
2016-07-20,1179.98,1181.15,1171.85,1170.68,32222308.0,325903329.0
2016-07-19,1176.5,1184.63,1178.82,1173.01,36632830.0,371436745.0
2016-07-18,1168.36,1170.68,1167.2,1159.06,28876453.0,289392781.0
2016-07-15,1191.61,1192.77,1173.01,1168.36,43177913.0,436872748.0
2016-07-14,1197.42,1217.19,1191.61,1188.12,55646226.0,575197157.0
2016-07-13,1183.47,1205.56,1204.4,1170.68,54700637.0,559337303.0
2016-07-12,1177.66,1184.64,1182.31,1156.73,32659326.0,328884385.0
2016-07-11,1206.72,1206.72,1178.82,1175.34,37969103.0,387208699.0
2016-07-08,1216.02,1216.02,1205.56,1203.24,23963937.0,248783984.0
2016-07-07,1229.97,1229.97,1212.54,1204.4,32207197.0,335988595.0
2016-07-06,1227.65,1240.44,1228.81,1217.19,39603073.0,418096901.0
2016-07-05,1228.81,1229.97,1220.67,1210.21,31725608.0,332507786.0
2016-07-04,1223.0,1235.79,1229.97,1205.56,31095508.0,327003274.0
2016-07-01,1219.51,1238.11,1226.49,1214.86,22024772.0,232624873.0
2016-06-30,1224.16,1291.59,1257.88,1224.16,32663279.0,348895379.0
2016-06-29,1282.29,1293.91,1291.59,1274.15,5397365.0,59534280.0
2016-06-28,1263.04,1280.17,1277.88,1244.77,4944238.0,54871754.0
2016-06-27,1243.62,1265.32,1260.76,1235.63,3877943.0,42595884.0
2016-06-24,1267.61,1277.88,1243.62,1228.78,4967085.0,54575645.0
2016-06-23,1280.17,1281.31,1267.61,1266.46,2539800.0,28250691.0
2016-06-22,1271.03,1284.74,1280.17,1263.04,2948091.0,32834509.0
2016-06-21,1289.31,1293.87,1271.03,1264.18,3318142.0,37256215.0
2016-06-20,1267.61,1285.88,1283.6,1267.61,3053030.0,34222541.0
