Date,Open,High,Low,Close,Volume,Adj Close
2015-12-02,18.33,18.67,17.87,18.49,8379089.0,18.49
2015-12-01,18.41,19.07,18.32,18.73,11847136.0,18.73
2015-11-30,18.62,18.73,17.52,18.25,13926033.0,18.25
2015-11-27,20.32,20.32,18.61,18.84,18405800.0,18.84
2015-11-26,19.92,21.18,19.83,20.67,23564326.0,20.67
2015-11-25,20.72,21.27,20.53,20.55,25616322.0,20.55
2015-11-24,19.39,19.87,19.22,19.84,9323007.0,19.84
2015-11-23,19.99,20.11,19.64,19.7,12278077.0,19.7
2015-11-20,20.51,20.68,19.97,20.36,14759802.0,20.36
2015-11-19,20.07,20.21,19.73,20.15,10180642.0,20.15
2015-11-18,20.12,20.31,19.63,19.82,15005189.0,19.82
2015-11-17,20.72,21.4,20.52,20.54,30339908.0,20.54
2015-11-16,20.32,21.34,20.2,21.34,33400506.0,21.34
2015-11-13,20.08,20.32,19.23,19.4,19361792.0,19.4
