Date,Open,High,Low,Close,Volume,Adj Close
2017-09-20,981.85,987.85,969.84,979.44,116297059.0,979.44
2017-09-19,966.24,999.85,960.24,987.85,213160341.0,987.85
2017-09-18,957.84,978.24,948.24,959.04,117676393.0,959.04
2017-09-15,931.43,972.24,927.83,955.44,217990157.0,955.44
2017-09-14,912.23,941.03,908.63,932.63,116451295.0,932.63
2017-09-13,914.63,917.03,908.63,912.23,33201378.0,912.23
2017-09-12,924.23,926.63,913.43,915.83,51600555.0,915.83
2017-09-11,920.63,930.23,917.03,924.23,52381640.0,924.23
2017-09-08,924.23,927.83,915.83,921.83,62704747.0,921.83
2017-09-07,907.43,943.43,906.23,927.83,148892933.0,927.83
2017-09-06,909.83,911.03,901.42,907.43,41143170.0,907.43
2017-09-05,908.63,918.23,907.42,912.23,48057991.0,912.23
2017-09-04,909.83,912.23,905.02,907.42,40391264.0,907.42
2017-09-01,914.63,917.03,902.62,912.23,59257308.0,912.23
2017-08-31,915.83,921.83,912.23,914.63,34422792.0,914.63
2017-08-30,914.63,920.63,911.03,913.43,38368950.0,913.43
2017-08-29,921.83,925.43,911.03,913.43,44766700.0,913.43
2017-08-28,906.23,927.83,902.62,921.83,68730806.0,921.83
2017-08-25,890.62,906.23,890.62,906.23,44587614.0,906.23
2017-08-24,902.62,906.23,889.42,890.62,36899963.0,890.62
2017-08-23,908.63,911.03,902.62,905.02,28922223.0,905.02
2017-08-22,905.02,915.83,902.62,911.03,49229073.0,911.03
2017-08-21,900.23,906.23,896.62,905.03,39002099.0,905.03
2017-08-18,897.82,912.23,896.62,903.83,50751201.0,903.83
2017-08-17,897.82,905.03,896.62,903.83,35526476.0,903.83
2017-08-16,901.42,903.83,893.02,900.23,29727119.0,900.23
2017-08-15,896.62,906.23,895.42,900.23,29705174.0,900.23
2017-08-14,885.82,899.02,885.82,897.82,33775598.0,897.82
2017-08-11,908.63,909.83,882.22,884.62,65034747.0,884.62
2017-08-10,921.83,925.43,908.63,912.23,46274502.0,912.23
2017-08-09,925.43,929.03,920.63,923.03,33617165.0,923.03
2017-08-08,935.03,935.03,921.83,925.43,46131103.0,925.43
2017-08-07,930.23,935.03,924.23,932.63,40074388.0,932.63
2017-08-04,937.43,942.24,930.23,930.23,51606378.0,930.23
2017-08-03,943.44,949.44,933.83,941.03,65727300.0,941.03
2017-08-02,971.04,977.04,945.84,947.04,85478249.0,947.04
2017-08-01,954.24,978.24,951.84,972.24,108834682.0,972.24
2017-07-31,948.24,965.04,944.64,954.24,62224349.0,954.24
2017-07-28,959.04,968.64,948.24,949.44,61653386.0,949.44
2017-07-27,942.24,962.64,933.83,960.24,83409451.0,960.24
2017-07-26,937.43,947.04,926.63,944.64,67642463.0,944.64
2017-07-25,954.24,957.84,929.03,936.24,79373127.0,936.24
2017-07-24,950.64,975.84,949.44,951.84,108026380.0,951.84
2017-07-21,953.04,971.04,945.84,953.04,107480427.0,953.04
2017-07-20,894.22,984.25,890.62,959.04,204719994.0,959.04
2017-07-19,878.62,896.62,873.82,894.22,70045696.0,894.22
2017-07-18,877.42,884.62,867.82,878.62,62438106.0,878.62
2017-07-17,929.03,930.23,875.02,877.42,104445439.0,877.42
2017-07-14,931.43,931.43,920.63,927.83,51484088.0,927.83
2017-07-13,925.43,932.63,919.43,930.23,60443749.0,930.23
2017-07-12,920.63,937.43,918.23,927.83,72469246.0,927.83
2017-07-11,919.43,932.63,918.23,924.23,77463081.0,924.23
2017-07-10,923.03,938.63,917.03,918.23,73188029.0,918.23
2017-07-07,924.23,932.63,920.63,925.43,54054204.0,925.43
2017-07-06,935.03,936.23,921.83,925.43,53685302.0,925.43
2017-07-05,933.83,939.84,930.23,933.83,40792684.0,933.83
2017-07-04,948.24,948.24,927.83,930.23,40385357.0,930.23
2017-07-03,937.43,949.44,932.63,947.04,47203517.0,947.04
2017-06-30,949.44,951.84,936.23,938.63,43007277.0,938.63
2017-06-29,961.44,967.44,951.84,953.04,43667620.0,953.04
2017-06-28,961.44,974.64,956.64,963.84,38804975.0,963.84
2017-06-27,966.24,975.84,956.64,963.84,54111500.0,963.84
2017-06-26,955.44,980.64,951.84,969.84,104720675.0,969.84
2017-06-23,918.23,955.44,915.83,954.24,96631432.0,954.24
2017-06-22,929.03,944.64,923.03,924.23,63918409.0,924.23
2017-06-21,930.04,933.53,924.23,930.04,36530943.0,930.04
2017-06-20,927.72,932.37,923.07,925.39,26957281.0,925.39
2017-06-19,917.26,931.21,913.77,930.04,44653011.0,930.04
2017-06-16,920.74,926.56,912.61,913.77,54315757.0,913.77
2017-06-15,914.93,931.21,914.93,923.07,51497620.0,923.07
2017-06-14,939.34,941.67,916.09,917.26,82255455.0,917.26
2017-06-13,945.16,946.32,935.86,941.67,62511721.0,941.67
2017-06-12,950.97,980.03,944.0,947.48,91560468.0,947.48
2017-06-09,947.48,961.43,941.67,954.46,84748917.0,954.46
2017-06-08,941.67,954.46,937.02,948.64,70778525.0,948.64
2017-06-07,946.32,952.13,934.7,945.16,105439803.0,945.16
2017-06-06,923.07,957.95,918.42,942.83,117935747.0,942.83
2017-06-05,924.23,933.53,914.93,925.39,74750602.0,925.39
2017-06-02,935.86,937.02,914.93,930.04,120014008.0,930.04
2017-06-01,900.98,939.35,894.0,925.39,189293337.0,925.39
2017-05-31,904.47,938.18,882.38,905.63,225514105.0,905.63
2017-05-26,857.97,861.45,850.99,853.32,62658293.0,853.32
2017-05-25,834.72,868.43,833.55,862.62,110912030.0,862.62
2017-05-24,840.53,842.85,830.07,839.37,50570825.0,839.37
2017-05-23,842.85,848.67,835.88,846.34,48856931.0,846.34
2017-05-22,846.34,849.83,834.72,848.67,53454292.0,848.67
2017-05-19,859.13,862.62,852.15,857.97,38124834.0,857.97
2017-05-18,847.5,880.05,844.01,863.78,79070721.0,863.78
2017-05-17,852.15,859.13,850.99,854.48,45899215.0,854.48
2017-05-16,850.99,855.64,841.69,853.32,51929263.0,853.32
2017-05-15,849.83,860.29,847.5,853.32,34214839.0,853.32
2017-05-12,855.64,856.8,847.5,850.99,32370324.0,850.99
2017-05-11,839.37,864.94,827.74,856.8,73646557.0,856.8
2017-05-10,861.45,868.43,845.18,848.67,47701867.0,848.67
2017-05-09,863.78,871.92,860.29,867.27,38095179.0,867.27
2017-05-08,855.64,889.36,849.83,871.92,66139247.0,871.92
2017-05-05,855.64,861.45,845.18,860.29,50394457.0,860.29
2017-05-04,857.97,862.62,847.5,857.97,35607135.0,857.97
2017-05-03,857.97,861.45,853.32,859.13,31018099.0,859.13
2017-05-02,860.29,862.62,854.48,860.29,30163029.0,860.29
2017-04-28,855.64,866.1,852.15,864.94,35809037.0,864.94
2017-04-27,860.29,864.94,842.85,860.29,52172513.0,860.29
2017-04-26,867.27,871.92,859.13,864.94,30104429.0,864.94
2017-04-25,870.75,874.24,864.94,869.59,32233628.0,869.59
2017-04-24,877.73,877.73,852.15,868.43,56510375.0,868.43
2017-04-21,878.89,891.68,867.27,882.38,47825719.0,882.38
2017-04-20,880.05,881.22,871.92,878.89,39721161.0,878.89
2017-04-19,889.36,890.52,864.94,885.87,61970492.0,885.87
2017-04-18,913.77,917.26,896.33,897.49,43232760.0,897.49
2017-04-17,930.04,930.04,911.44,914.93,44704300.0,914.93
2017-04-14,942.83,944.0,926.56,928.88,48280507.0,928.88
2017-04-13,939.34,952.13,937.02,945.16,39649569.0,945.16
2017-04-12,953.29,959.11,939.35,942.83,66028485.0,942.83
2017-04-11,934.7,962.6,932.37,959.11,84314575.0,959.11
2017-04-10,935.86,941.67,928.88,938.18,48074839.0,938.18
2017-04-07,935.86,940.51,928.88,939.35,49508211.0,939.35
2017-04-06,942.83,944.0,933.53,937.02,43309691.0,937.02
2017-04-05,927.72,942.83,927.72,940.51,56916769.0,940.51
2017-03-31,920.75,931.21,918.42,926.56,48214375.0,926.56
2017-03-30,956.78,956.78,924.23,927.72,86164886.0,927.72
2017-03-29,978.87,980.03,956.78,957.95,60546003.0,957.95
2017-03-28,981.2,983.52,977.71,977.71,24455286.0,977.71
2017-03-27,987.01,989.34,978.87,981.2,34546408.0,981.2
2017-03-24,987.01,990.5,977.71,989.34,41347797.0,989.34
2017-03-23,990.5,993.99,981.2,985.85,40161456.0,985.85
2017-03-22,998.64,998.64,980.03,993.99,60120532.0,993.99
2017-03-21,1002.12,1006.77,999.8,1003.29,31211171.0,1003.29
2017-03-20,1007.94,1010.26,998.63,1004.45,63847170.0,1004.45
2017-03-17,1031.19,1032.35,1011.42,1012.59,60726088.0,1012.59
2017-03-16,1026.54,1034.67,1024.21,1030.03,52652619.0,1030.03
2017-03-15,1027.7,1028.86,1021.89,1024.21,50294496.0,1024.21
2017-03-14,1030.03,1046.3,1024.21,1032.35,97846669.0,1032.35
2017-03-13,1009.1,1039.33,1002.12,1032.35,118856081.0,1032.35
2017-03-10,1006.77,1016.07,1004.45,1011.42,46104363.0,1011.42
2017-03-09,1017.24,1018.4,1002.12,1007.94,53624449.0,1007.94
2017-03-08,1012.59,1023.05,1005.61,1020.72,65105764.0,1020.72
2017-03-07,1011.42,1016.07,1005.61,1011.42,37574763.0,1011.42
2017-03-06,1006.77,1016.07,1002.12,1011.42,40296582.0,1011.42
2017-03-03,1005.61,1007.94,997.47,1006.77,41099233.0,1006.77
2017-03-02,1018.4,1021.89,1007.94,1007.94,50064808.0,1007.94
2017-03-01,1006.77,1027.7,1006.77,1023.05,62906685.0,1023.05
2017-02-28,1009.1,1011.42,1006.77,1009.1,31580721.0,1009.1
2017-02-27,1019.56,1023.05,1005.61,1006.77,49605124.0,1006.77
2017-02-24,1012.59,1018.4,1011.42,1017.24,28171559.0,1017.24
2017-02-23,1024.21,1025.38,1005.61,1013.75,59722892.0,1013.75
2017-02-22,1028.86,1030.03,1021.89,1025.38,38692668.0,1025.38
2017-02-21,1031.19,1034.68,1025.38,1028.86,49061267.0,1028.86
2017-02-20,1012.59,1033.51,1010.26,1032.35,56647444.0,1032.35
2017-02-17,1021.89,1028.86,1012.59,1013.75,44307058.0,1013.75
2017-02-16,1017.24,1030.03,1017.24,1025.38,46363118.0,1025.38
2017-02-15,1023.05,1040.49,1014.91,1019.56,56966299.0,1019.56
2017-02-14,1027.7,1028.86,1018.4,1023.05,29814704.0,1023.05
2017-02-13,1024.21,1032.35,1017.24,1027.7,56947754.0,1027.7
2017-02-10,1012.59,1025.38,1011.42,1016.08,54774819.0,1016.08
2017-02-09,1003.29,1031.19,1002.12,1016.08,72297520.0,1016.08
2017-02-08,996.31,1002.12,990.5,1000.96,31884623.0,1000.96
2017-02-07,1004.45,1004.45,996.31,998.64,26439798.0,998.64
2017-02-06,1003.29,1005.61,997.47,1004.45,23828695.0,1004.45
2017-02-03,1004.45,1007.94,1000.96,1003.29,20133012.0,1003.29
2017-01-26,999.8,1004.45,999.8,1002.12,16628123.0,1002.12
2017-01-25,999.8,1004.45,995.15,999.8,21674700.0,999.8
2017-01-24,1007.94,1010.26,999.8,1002.12,24231834.0,1002.12
2017-01-23,1005.61,1014.91,1005.61,1009.1,30648384.0,1009.1
2017-01-20,997.47,1012.59,996.31,1006.77,35484978.0,1006.77
2017-01-19,1002.12,1005.61,998.64,1002.12,20568796.0,1002.12
2017-01-18,999.8,1009.1,993.99,1005.61,27458048.0,1005.61
2017-01-17,999.8,1002.12,987.01,999.8,30952778.0,999.8
2017-01-16,1003.29,1010.26,970.73,1006.77,87060779.0,1006.77
2017-01-13,1003.29,1010.26,998.63,1003.29,42639024.0,1003.29
2017-01-12,998.63,1005.61,995.15,998.63,29774298.0,998.63
2017-01-11,1002.12,1006.77,995.15,996.31,23432450.0,996.31
2017-01-10,1005.61,1009.1,999.8,1000.96,26919726.0,1000.96
2017-01-09,993.98,1011.42,991.66,1007.93,41291517.0,1007.93
2017-01-06,1010.26,1014.91,996.31,998.63,57920129.0,998.63
2017-01-05,1019.56,1023.05,1012.59,1013.75,44813829.0,1013.75
2017-01-04,1014.91,1031.19,1012.59,1024.21,63761990.0,1024.21
2017-01-03,1011.42,1020.72,1011.42,1017.24,26599849.0,1017.24
2016-12-30,1007.94,1018.4,1005.61,1012.59,26449679.0,1012.59
2016-12-29,1002.12,1014.91,1002.12,1007.94,25427707.0,1007.94
2016-12-28,1014.91,1019.56,1004.45,1005.61,35518538.0,1005.61
2016-12-27,1013.75,1040.49,1010.26,1018.4,43160724.0,1018.4
2016-12-26,1028.86,1028.86,991.66,1017.24,57935531.0,1017.24
2016-12-23,1047.46,1048.62,1026.54,1031.19,53066227.0,1031.19
2016-12-22,1053.28,1053.28,1042.81,1047.46,32202235.0,1047.46
2016-12-21,1049.79,1053.28,1047.46,1053.28,35493445.0,1053.28
2016-12-20,1049.79,1050.95,1040.49,1048.62,29940764.0,1048.62
2016-12-19,1055.6,1059.09,1045.14,1048.62,36090368.0,1048.62
2016-12-16,1046.3,1063.74,1041.65,1060.25,52487112.0,1060.25
2016-12-15,1037.0,1049.79,1032.35,1047.46,42025828.0,1047.46
2016-12-14,1050.95,1053.28,1040.49,1041.65,53335100.0,1041.65
2016-12-13,1046.3,1056.76,1035.84,1054.44,55844554.0,1054.44
2016-12-12,1088.15,1093.96,1045.14,1048.62,140410822.0,1048.62
2016-12-09,1088.15,1098.62,1084.66,1091.64,80548406.0,1091.64
2016-12-08,1106.75,1109.08,1083.5,1086.99,72632209.0,1086.99
2016-12-07,1100.94,1105.59,1085.83,1104.43,76656396.0,1104.43
2016-12-06,1109.08,1112.57,1097.45,1098.62,67941433.0,1098.62
2016-12-05,1110.24,1121.87,1096.29,1106.75,112734835.0,1106.75
2016-12-02,1160.23,1176.51,1123.03,1126.52,199609380.0,1126.52
2016-12-01,1114.89,1205.57,1110.24,1168.37,307041404.0,1168.37
2016-11-30,1118.38,1134.65,1104.43,1113.73,117975754.0,1113.73
2016-11-29,1124.19,1127.68,1107.92,1110.24,143661702.0,1110.24
2016-11-28,1140.47,1162.56,1128.84,1133.49,168253967.0,1133.49
2016-11-25,1136.98,1157.9,1123.03,1136.98,198974840.0,1136.98
2016-11-24,1124.19,1155.58,1113.73,1139.31,287178407.0,1139.31
2016-11-23,1068.39,1173.02,1066.06,1140.47,493045478.0,1140.47
2016-11-22,1063.74,1067.23,1060.25,1066.06,58307298.0,1066.06
2016-11-21,1060.25,1068.39,1059.09,1063.74,48958898.0,1063.74
2016-11-18,1067.22,1075.36,1059.09,1061.41,65955541.0,1061.41
2016-11-17,1068.39,1069.55,1059.09,1066.06,50330824.0,1066.06
2016-11-16,1076.53,1077.69,1064.9,1068.39,67991191.0,1068.39
2016-11-15,1069.55,1092.8,1061.41,1075.36,109811278.0,1075.36
2016-11-14,1073.04,1073.04,1060.25,1069.55,84194331.0,1069.55
2016-11-11,1070.71,1098.61,1063.74,1076.52,164764881.0,1076.52
2016-11-10,1054.43,1061.41,1048.62,1055.6,83427908.0,1055.6
2016-11-09,1046.3,1061.41,1039.32,1050.95,110174146.0,1050.95
2016-11-08,1038.16,1047.46,1034.67,1045.13,49736248.0,1045.13
2016-11-07,1035.83,1039.32,1032.35,1037.0,45343128.0,1037.0
2016-11-04,1047.46,1049.78,1038.16,1039.32,53623999.0,1039.32
2016-11-03,1040.48,1052.11,1037.0,1046.3,56555797.0,1046.3
2016-11-02,1055.6,1055.6,1041.65,1043.97,66427196.0,1043.97
2016-11-01,1052.11,1061.41,1048.62,1059.09,55908816.0,1059.09
2016-10-31,1049.78,1052.11,1041.65,1052.11,43020219.0,1052.11
2016-10-28,1060.25,1063.73,1049.78,1052.11,78011356.0,1052.11
2016-10-27,1073.04,1074.2,1060.25,1063.73,52812611.0,1063.73
2016-10-26,1066.06,1078.85,1064.9,1069.55,85278927.0,1069.55
2016-10-25,1066.06,1070.71,1062.57,1066.06,61302122.0,1066.06
2016-10-24,1057.92,1069.55,1054.43,1064.9,83205569.0,1064.9
2016-10-21,1063.73,1064.9,1050.95,1055.6,67883778.0,1055.6
2016-10-20,1061.41,1075.36,1055.6,1063.73,77984531.0,1063.73
2016-10-19,1064.9,1071.87,1054.43,1059.08,71592717.0,1059.08
2016-10-18,1055.6,1066.06,1048.62,1066.06,72761771.0,1066.06
2016-10-17,1064.9,1073.03,1049.78,1054.43,69160426.0,1054.43
2016-10-14,1075.36,1076.52,1056.76,1066.06,64917786.0,1066.06
2016-10-13,1077.68,1080.01,1069.55,1074.2,49027188.0,1074.2
2016-10-12,1077.68,1082.33,1068.38,1078.85,53492312.0,1078.85
2016-10-11,1069.55,1091.63,1066.06,1078.85,67597136.0,1078.85
2016-10-10,1098.61,1098.61,1049.78,1076.52,118973660.0,1076.52
2016-09-30,1116.05,1133.48,1106.75,1117.21,70544688.0,1117.21
2016-09-29,1126.51,1132.32,1113.72,1119.54,74026483.0,1119.54
2016-09-28,1147.44,1150.92,1117.21,1124.19,126456532.0,1124.19
2016-09-27,1084.66,1152.09,1084.66,1149.76,186459882.0,1149.76
2016-09-26,1081.17,1114.89,1076.52,1086.98,101934156.0,1086.98
2016-09-23,1107.91,1119.54,1083.5,1084.66,91978825.0,1084.66
2016-09-22,1091.63,1136.97,1086.98,1113.72,174190912.0,1113.72
2016-09-21,1074.2,1089.31,1069.55,1083.5,59386745.0,1083.5
2016-09-20,1069.55,1085.82,1063.73,1077.68,57396485.0,1077.68
2016-09-19,1069.55,1074.19,1063.73,1069.55,49861616.0,1069.55
2016-09-14,1055.59,1071.87,1042.81,1066.06,85615680.0,1066.06
2016-09-13,1071.87,1076.52,1064.89,1069.55,55296655.0,1069.55
2016-09-12,1068.38,1077.68,1057.92,1066.06,101963591.0,1066.06
2016-09-09,1116.05,1124.18,1097.45,1098.61,116057544.0,1098.61
2016-09-08,1099.77,1113.72,1093.96,1098.61,84580371.0,1098.61
2016-09-07,1112.56,1114.88,1103.26,1105.58,57811294.0,1105.58
2016-09-06,1103.26,1111.4,1084.66,1109.07,65087862.0,1109.07
2016-09-05,1100.93,1105.58,1092.8,1104.42,64770102.0,1104.42
2016-09-02,1098.61,1117.21,1092.8,1103.26,73285618.0,1103.26
2016-09-01,1153.25,1153.25,1099.77,1103.26,204705400.0,1103.26
2016-08-31,1130.0,1203.24,1125.35,1167.2,192351939.0,1167.2
2016-08-30,1139.3,1147.43,1132.32,1134.65,59448002.0,1134.65
2016-08-29,1142.79,1142.79,1126.51,1141.62,61446689.0,1141.62
2016-08-26,1146.27,1153.25,1131.16,1142.78,77965468.0,1142.78
2016-08-25,1149.76,1150.92,1119.53,1146.27,125559935.0,1146.27
2016-08-24,1188.12,1188.12,1156.73,1162.55,112689355.0,1162.55
2016-08-23,1204.4,1210.21,1169.52,1188.12,145499882.0,1188.12
2016-08-22,1224.16,1252.06,1217.19,1221.84,116740290.0,1221.84
2016-08-19,1229.97,1236.95,1209.05,1225.33,178181973.0,1225.33
2016-08-18,1219.51,1347.39,1219.51,1262.53,292809097.0,1262.53
2016-08-17,1255.55,1255.55,1212.54,1227.65,189498911.0,1227.65
2016-08-16,1307.87,1333.44,1268.34,1277.64,312398584.0,1277.64
2016-08-15,1184.63,1255.55,1183.47,1255.55,273655723.0,1255.55
2016-08-12,1030.02,1141.62,1028.85,1141.62,152838809.0,1141.62
2016-08-11,1056.76,1059.08,1035.83,1038.15,48756033.0,1038.15
2016-08-10,1077.68,1077.68,1060.24,1061.41,47155701.0,1061.41
2016-08-09,1088.14,1089.31,1066.06,1076.52,61817615.0,1076.52
2016-08-08,1069.54,1096.28,1061.4,1085.82,78795370.0,1085.82
2016-08-05,1078.84,1088.14,1059.08,1064.89,69394778.0,1064.89
2016-08-04,1047.45,1082.33,1030.02,1078.84,70650704.0,1078.84
2016-08-03,1043.97,1055.59,1036.99,1049.78,30495881.0,1049.78
2016-08-02,1033.5,1049.78,1027.69,1047.45,24719647.0,1047.45
2016-08-01,1064.89,1066.06,1021.88,1033.5,42802795.0,1033.5
2016-07-29,1083.49,1084.66,1066.06,1069.54,32217504.0,1069.54
2016-07-28,1106.75,1106.75,1062.57,1086.98,51769283.0,1086.98
2016-07-27,1176.5,1178.82,1074.19,1105.58,80780644.0,1105.58
2016-07-26,1179.98,1183.47,1171.85,1178.82,53768916.0,1178.82
2016-07-25,1192.77,1198.59,1175.34,1178.82,62592813.0,1178.82
2016-07-22,1168.36,1190.45,1163.71,1185.8,70446064.0,1185.8
2016-07-21,1174.17,1175.34,1162.55,1168.36,43336884.0,1168.36
2016-07-20,1179.98,1181.15,1170.68,1171.85,32222308.0,1171.85
2016-07-19,1176.5,1184.63,1173.01,1178.82,36632830.0,1178.82
2016-07-18,1168.36,1170.68,1159.06,1167.2,28876453.0,1167.2
2016-07-15,1191.61,1192.77,1168.36,1173.01,43177913.0,1173.01
2016-07-14,1197.42,1217.19,1188.12,1191.61,55646226.0,1191.61
2016-07-13,1183.47,1205.56,1170.68,1204.4,54700637.0,1204.4
2016-07-12,1177.66,1184.64,1156.73,1182.31,32659326.0,1182.31
2016-07-11,1206.72,1206.72,1175.34,1178.82,37969103.0,1178.82
2016-07-08,1216.02,1216.02,1203.24,1205.56,23963937.0,1205.56
2016-07-07,1229.97,1229.97,1204.4,1212.54,32207197.0,1212.54
2016-07-06,1227.65,1240.44,1217.19,1228.81,39603073.0,1228.81
2016-07-05,1228.81,1229.97,1210.21,1220.67,31725608.0,1220.67
2016-07-04,1223.0,1235.79,1205.56,1229.97,31095508.0,1229.97
2016-07-01,1219.51,1238.11,1214.86,1226.49,22024772.0,1226.49
2016-06-30,1224.16,1291.59,1224.16,1257.88,32663279.0,1257.88
2016-06-29,1282.29,1293.91,1274.15,1291.59,5397365.0,1291.59
2016-06-28,1263.04,1280.17,1244.77,1277.88,4944238.0,1277.88
2016-06-27,1243.62,1265.32,1235.63,1260.76,3877943.0,1260.76
2016-06-24,1267.61,1277.88,1228.78,1243.62,4967085.0,1243.62
2016-06-23,1280.17,1281.31,1266.46,1267.61,2539800.0,1267.61
2016-06-22,1271.03,1284.74,1263.04,1280.17,2948091.0,1280.17
2016-06-21,1289.31,1293.87,1264.18,1271.03,3318142.0,1271.03
2016-06-20,1267.61,1285.88,1267.61,1283.6,3053030.0,1283.6
2016-06-17,1279.03,1284.74,1266.46,1276.74,3363814.0,1276.74
2016-06-16,1293.87,1298.44,1269.89,1271.03,2942446.0,1271.03
2016-06-15,1242.48,1306.43,1237.92,1295.02,3639050.0,1295.02
2016-06-14,1298.44,1307.58,1265.32,1280.17,3650119.0,1280.17
2016-06-13,1308.72,1357.83,1299.58,1305.29,4874723.0,1305.29
2016-06-08,1333.84,1358.97,1313.29,1341.84,6573370.0,1341.84
2016-06-07,1349.83,1349.83,1325.85,1338.41,4444044.0,1338.41
2016-06-06,1322.42,1358.97,1315.57,1349.83,7021285.0,1349.83
2016-06-03,1315.57,1321.28,1303.01,1315.57,5608031.0,1315.57
2016-06-02,1298.44,1321.28,1298.44,1311.0,5503848.0,1311.0
2016-06-01,1299.58,1314.43,1290.45,1295.01,5687451.0,1295.01
2016-05-31,1247.05,1299.58,1247.05,1298.44,7306679.0,1298.44
2016-05-30,1269.89,1269.89,1236.77,1245.91,5194041.0,1245.91
2016-05-27,1281.31,1288.16,1265.32,1269.89,3170632.0,1269.89
2016-05-26,1287.02,1296.16,1245.91,1292.73,5003625.0,1292.73
2016-05-25,1325.85,1331.56,1288.16,1291.59,3361245.0,1291.59
